time,Hips.x,Hips.y,Hips.z,spine.x,spine.y,spine.z,spine1.x,spine1.y,spine1.z,spine2.x,spine2.y,spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightArmRoll.x,RightArmRoll.y,RightArmRoll.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightForeArmRoll.x,RightForeArmRoll.y,RightForeArmRoll.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftArmRoll.x,LeftArmRoll.y,LeftArmRoll.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftForeArmRoll.x,LeftForeArmRoll.y,LeftForeArmRoll.z,LeftHand.x,LeftHand.y,LeftHand.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightUpLegRoll.x,RightUpLegRoll.y,RightUpLegRoll.z,RightLeg.x,RightLeg.y,RightLeg.z,RightLegRoll.x,RightLegRoll.y,RightLegRoll.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftUpLegRoll.x,LeftUpLegRoll.y,LeftUpLegRoll.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftLegRoll.x,LeftLegRoll.y,LeftLegRoll.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z
   0.81458,  52.66540,  67.98470,   3.99772,  52.21215,  73.94995,   6.28044,  51.71383,  82.66564,   9.10700,  51.46051,  90.77779,  12.48854,  51.27370, 110.01239,  24.35131,  50.70943, 116.64047,  25.85600,  47.74394,  99.42530,  16.43018,  38.38565, 107.06806,  19.44769,  37.04750, 100.94329,  19.91786,  33.14991,  83.10399,  21.28731,  34.45134,  78.56044,  26.52496,  37.06303,  69.44252,  37.03578,  55.13513,  99.24731,  16.83517,  62.82663, 107.82597,  21.56192,  64.35252, 101.81025,  22.56563,  68.79691,  84.28860,  25.48908,  66.43150,  80.87840,  31.19399,  61.68465,  74.03488,  42.64250,  47.12332,  66.96194,   2.51991,  47.08021,  56.12690,  15.09674,  47.02683,  42.70934,  30.67124,  47.06740,  25.01756,  20.07099,  47.10116,  10.29208,  11.24805,  44.02269,   3.70724,  23.62104,  58.41983,  67.56432,   3.18874,  57.56561,  56.00565,  15.07348,  56.50779,  41.69213,  29.79078,  56.72917,  24.34917,  18.28247,  56.90972,  10.20517,   8.89689,  58.11097,   3.26096,  21.39742
   0.81667,  52.62510,  68.22910,   4.05301,  52.17017,  74.20043,   6.31944,  51.67061,  82.92470,   9.11919,  51.41779,  91.04956,  12.47011,  51.23608, 110.33703,  24.24681,  50.66314, 116.96536,  25.74710,  47.70380,  99.71605,  16.37230,  38.37863, 107.41522,  19.34866,  37.02757, 101.29523,  19.84354,  33.09238,  83.46986,  21.28497,  34.41392,  78.98805,  26.57055,  37.06595,  69.99403,  37.17758,  55.09484,  99.53696,  16.77964,  62.74114, 108.16938,  21.48178,  64.27069, 102.16018,  22.51842,  68.72574,  84.65751,  25.53776,  66.33767,  81.23387,  31.22516,  61.54534,  74.36338,  42.63851,  47.08377,  67.20170,   2.57558,  47.03052,  56.29622,  15.09134,  46.96456,  42.79143,  30.59021,  47.02233,  25.08624,  20.01245,  47.07041,  10.34960,  11.20822,  43.99513,   3.76269,  23.58091,  58.37993,  67.80723,   3.24764,  57.53859,  56.17389,  15.06024,  56.49674,  41.76792,  29.68819,  56.70001,  24.40342,  18.21206,  56.86579,  10.24186,   8.85274,  58.05109,   3.32108,  21.36778
   0.81875,  52.65560,  68.37280,   4.19702,  52.19892,  74.35030,   6.44677,  51.69805,  83.08323,   9.21916,  51.44573,  91.22086,  12.53898,  51.26926, 110.56143,  24.22835,  50.68756, 117.18985,  25.72487,  47.73439,  99.90638,  16.40118,  38.44207, 107.66104,  19.33594,  37.07786, 101.54598,  19.85507,  33.10438,  83.73496,  21.36714,  34.44564,  79.31458,  26.69928,  37.13725,  70.44382,  37.39974,  55.12527,  99.72619,  16.81088,  62.72649, 108.41236,  21.48706,  64.26006, 102.40978,  22.55562,  68.72680,  84.92638,  25.66794,  66.31602,  81.48957,  31.33778,  61.47809,  74.59264,  42.71590,  47.11503,  67.34057,   2.72012,  47.04981,  56.36282,  15.17248,  46.96905,  42.76853,  30.59283,  47.04518,  25.04856,  20.03998,  47.10855,  10.29961,  11.25648,  44.03677,   3.71025,  23.62873,  58.41082,  67.94949,   3.39522,  57.58207,  56.23980,  15.13303,  56.55579,  41.73928,  29.66837,  56.74041,  24.35212,  18.22631,  56.89098,  10.17206,   8.89476,  58.05986,   3.27394,  21.42384
   0.82083,  52.60960,  68.61480,   4.32490,  52.15113,  74.59856,   6.55757,  51.64890,  83.34023,   9.30203,  51.39706,  91.49072,  12.59021,  51.22588, 110.88461,  24.19098,  50.63549, 117.51294,  25.68448,  47.68839, 100.19529,  16.41186,  38.42845, 108.00419,  19.30481,  37.05088, 101.89420,  19.84776,  33.03852,  84.09792,  21.42920,  34.39891,  79.73839,  26.80640,  37.12892,  70.98975,  37.59728,  55.07911, 100.01402,  16.82396,  62.63559, 108.75376,  21.47274,  64.17364, 102.75790,  22.57215,  68.65343,  85.29409,  25.77435,  66.21983,  81.84459,  31.42671,  61.33612,  74.92220,  42.76976,  47.06977,  67.57757,   2.84871,  46.99128,  56.52566,  15.23523,  46.89408,  42.83955,  30.57404,  46.99029,  25.10344,  20.04850,  47.07036,  10.34106,  11.28773,  44.00191,   3.74877,  23.65925,  58.36520,  68.19009,   3.52659,  57.54895,  56.40242,  15.18697,  56.53815,  41.80534,  29.62643,  56.70459,  24.39433,  18.22040,  56.84032,  10.19482,   8.91825,  57.99245,   3.31834,  21.46077
   0.82292,  52.66140,  68.81770,   4.44496,  52.20112,  74.80782,   6.66014,  51.69750,  83.55831,   9.37607,  51.44611,  91.72171,  12.63209,  51.28015, 111.16912,  24.14300,  50.68138, 117.79718,  25.63437,  47.74008, 100.44534,  16.41264,  38.51187, 108.30699,  19.26383,  37.12077, 102.20218,  19.83013,  33.06897,  84.42102,  21.47958,  34.44765,  80.12147,  26.90024,  37.21437,  71.49321,  37.77834,  55.13064, 100.26305,  16.82717,  62.64300, 109.05601,  21.44701,  64.18590, 103.06692,  22.57611,  68.67981,  85.62282,  25.86478,  66.22323,  82.16148,  31.49994,  61.29342,  75.21533,  42.80847,  47.12230,  67.77531,   2.96969,  47.02940,  56.64724,  15.28772,  46.91437,  42.86680,  30.54174,  47.03106,  25.11330,  20.04577,  47.12819,  10.33644,  11.30961,  44.06322,   3.74073,  23.68017,  58.41737,  68.39161,   3.65006,  57.61338,  56.52439,  15.23032,  56.61777,  41.82879,  29.57056,  56.76642,  24.39279,  18.20252,  56.88765,  10.17291,   8.93135,  58.02269,   3.31664,  21.48649
   0.82500,  52.67000,  69.04000,   4.59508,  52.20792,  75.03660,   6.79231,  51.70288,  83.79600,   9.47907,  51.45191,  91.97240,  12.70235,  51.29102, 111.47356,  24.12204,  50.68434, 118.10115,  25.61226,  47.74845, 100.71506,  16.44121,  38.55108, 108.62764,  19.25084,  37.14648, 102.52810,  19.84005,  33.05536,  84.76227,  21.55622,  34.45131,  80.52165,  27.01873,  37.25266,  72.01165,  37.98080,  55.13885, 100.53185,  16.85820,  62.60798, 109.37750,  21.44745,  64.15617, 103.39522,  22.60503,  68.66551,  85.97094,  25.97666,  66.18572,  82.49887,  31.59502,  61.20933,  75.53118,  42.86985,  47.13160,  67.99229,   3.12096,  47.02323,  56.78602,  15.36776,  46.88903,  42.90875,  30.53358,  47.02608,  25.13662,  20.06943,  47.14015,  10.34426,  11.35976,  44.07886,   3.74469,  23.72917,  58.42633,  68.61254,   3.80348,  57.63417,  56.66429,  15.30095,  56.65322,  41.86837,  29.53866,  56.78440,  24.40610,  18.21080,  56.89139,  10.16480,   8.97238,  58.00892,   3.32717,  21.53925
   0.82708,  52.72890,  69.22100,   4.73314,  52.26505,  75.22418,   6.91194,  51.75859,  83.99259,   9.56888,  51.50799,  92.18206,  12.75885,  51.35191, 111.73718,  24.08593,  50.73800, 118.36412,  25.57615,  47.80699, 100.94373,  16.45540,  38.63936, 108.90514,  19.22397,  37.22132, 102.81093,  19.83565,  33.09108,  85.06059,  21.61724,  34.50301,  80.87758,  27.11991,  37.33646,  72.48317,  38.16257,  55.19723, 100.75973,  16.87489,  62.62426, 109.65737,  21.43185,  64.17813, 103.68188,  22.61659,  68.70399,  86.27739,  26.06732,  66.20067,  82.79600,  31.66946,  61.17706,  75.80961,  42.91173,  47.19116,  68.16782,   3.26042,  47.06669,  56.88125,  15.43311,  46.91255,  42.90455,  30.50714,  47.06980,  25.11258,  20.07703,  47.20069,  10.30372,  11.39570,  44.14359,   3.69976,  23.76381,  58.48556,  68.79215,   3.94471,  57.70505,  56.76146,  15.35669,  56.73853,  41.86345,  29.48854,  56.85351,  24.37370,  18.20298,  56.94728,  10.10998,   8.99908,  58.04696,   3.28902,  21.57658
   0.82917,  52.73800,  69.48980,   4.90579,  52.27244,  75.49967,   7.06568,  51.76456,  84.27719,   9.69213,  51.51426,  92.47979,  12.84819,  51.36266, 112.08908,  24.08131,  50.74240, 118.71513,  25.57280,  47.81558, 101.26041,  16.50184,  38.67637, 109.26829,  19.23010,  37.24499, 103.17944,  19.86377,  33.07586,  85.44475,  21.70944,  34.50225,  81.31771,  27.25051,  37.36470,  73.03564,  38.37024,  55.20566, 101.07580,  16.92386,  62.59202, 110.02453,  21.44676,  64.15209, 104.05582,  22.65729,  68.69603,  86.67111,  26.18315,  66.16882,  83.18205,  31.76977,  61.09725,  76.18028,  42.98088,  47.20088,  68.43102,   3.43475,  47.05977,  57.06193,  15.53022,  46.88502,  42.98304,  30.50863,  47.06104,  25.17015,  20.11459,  47.20755,  10.34387,  11.46327,  44.15517,   3.73499,  23.82992,  58.49497,  69.05953,   4.12038,  57.72544,  56.94502,  15.44410,  56.77251,  41.94321,  29.46665,  56.87174,  24.42470,  18.22564,  56.95267,  10.13753,   9.05806,  58.03407,   3.33102,  21.64497
   0.83125,  52.75980,  69.64600,   4.96784,  52.29259,  75.66269,   7.10831,  51.78333,  84.44941,   9.70354,  51.53327,  92.66521,  12.82507,  51.38568, 112.32887,  23.96280,  50.76012, 118.95383,  25.45694,  47.83669, 101.46471,  16.43521,  38.72437, 109.51641,  19.12413,  37.27984, 103.43295,  19.77936,  33.07243,  85.71395,  21.68780,  34.51153,  81.64103,  27.26551,  37.39948,  73.46757,  38.45876,  55.22661, 101.27968,  16.85979,  62.57396, 110.27847,  21.34677,  64.14062, 104.31648,  22.58164,  68.70374,  86.95132,  26.17838,  66.15212,  83.45661,  31.75035,  61.03159,  76.44350,  42.93208,  47.22325,  68.58150,   3.49878,  47.06519,  57.12763,  15.51380,  46.86947,  42.94376,  30.39257,  47.06304,  25.10889,  20.03662,  47.22415,  10.26431,  11.41701,  44.17713,   3.64990,  23.78202,  58.51705,  69.21426,   4.18530,  57.75806,  57.01463,  15.41796,  56.81818,  41.90740,  29.32777,  56.90303,  24.35888,  18.13354,  56.97224,  10.04723,   9.00411,  58.03496,   3.25258,  21.59901
   0.83333,  52.92140,  70.07940,   5.32966,  52.45257,  76.10316,   7.44980,  51.94188,  84.89931,  10.01258,  51.69193,  93.12853,  13.09860,  51.54787, 112.84709,  24.13889,  50.91777, 119.47069,  25.63715,  47.99724, 101.94690,  16.66432,  38.91037, 110.03986,  19.31526,  37.45278, 103.96183,  19.99163,  33.20732,  86.25866,  21.96167,  34.65743,  82.23878,  27.57489,  37.56749,  74.17175,  38.83941,  55.38701, 101.76172,  17.09149,  62.69642, 110.80998,  21.54077,  64.27058, 104.85474,  22.79846,  68.85553,  87.50923,  26.46165,  66.27799,  84.01066,  32.01924,  61.10541,  76.98978,  43.17212,  47.38536,  69.00888,   3.86305,  47.20879,  57.46806,  15.79431,  46.99012,  43.17650,  30.56936,  47.20133,  25.31938,  20.25216,  47.37713,  10.45628,  11.66481,  44.33548,   3.83634,  24.02818,  58.67889,  69.64616,   4.54976,  57.93028,  57.35966,  15.68804,  57.00325,  42.14485,  29.48095,  57.07480,  24.56573,  18.33475,  57.13316,  10.22912,   9.24450,  58.17688,   3.44558,  21.84698
   0.83542,  52.98560,  70.28640,   5.45902,  52.51510,  76.31755,   7.55767,  52.00286,  85.12345,  10.08644,  51.75288,  93.36635,  13.13571,  51.61194, 113.14054,  24.07608,  50.97758, 119.76249,  25.57985,  48.05989, 102.20369,  16.65595,  38.99729, 110.33569,  19.27024,  37.52626, 104.26325,  19.96739,  33.24166,  86.57636,  21.99795,  34.70134,  82.60921,  27.64609,  37.63062,  74.64800,  38.98070,  55.44951, 102.01859,  17.08571,  62.72130, 111.11629,  21.49566,  64.30419, 105.16791,  22.77468,  68.91460,  87.84239,  26.50000,  66.30894,  84.34124,  32.04284,  61.07997,  77.31519,  43.16612,  47.45002,  69.20943,   3.99540,  47.25235,  57.57963,  15.83962,  47.00756,  43.17789,  30.50687,  47.23903,  25.29882,  20.22820,  47.43168,  10.41746,  11.67290,  44.39412,   3.79235,  24.03451,  58.74331,  69.85169,   4.68151,  58.00478,  57.47621,  15.72153,  57.09024,  42.15123,  29.39277,  57.14804,  24.54160,  18.29475,  57.19517,  10.18011,   9.24379,  58.21943,   3.40838,  21.85421
   0.83750,  53.01090,  70.54550,   5.59386,  52.53868,  76.58430,   7.67001,  52.02477,  85.40019,  10.16340,  51.77464,  93.65698,  13.17482,  51.63644, 113.48738,  24.01303,  50.99810, 120.10740,  25.52355,  48.08318, 102.51333,  16.64861,  39.04376, 110.68240,  19.22730,  37.55917, 104.61564,  19.94485,  33.23507,  86.94528,  22.03483,  34.70306,  83.03050,  27.71725,  37.64900,  75.17436,  39.12065,  55.47266, 102.32851,  17.08098,  62.70717, 111.47554,  21.45000,  64.29991, 105.53413,  22.74900,  68.93899,  88.22889,  26.53253,  66.30351,  84.72629,  32.06034,  61.01466,  77.69735,  43.15344,  47.47574,  69.46171,   4.13371,  47.25481,  57.74115,  15.88770,  46.98122,  43.22701,  30.44323,  47.23576,  25.32591,  20.20352,  47.44761,  10.42620,  11.68066,  44.41305,   3.79611,  24.04033,  58.76879,  70.10934,   4.81855,  58.04062,  57.64306,  15.75662,  57.13891,  42.20562,  29.30162,  57.18360,  24.56528,  18.25242,  57.22004,  10.17875,   9.24127,  58.22469,   3.41915,  21.85978
   0.83958,  53.08670,  70.76710,   5.75895,  52.61272,  76.81373,   7.81176,  52.09702,  85.63977,  10.26863,  51.84663,  93.91060,  13.24126,  51.71090, 113.79760,  23.97528,  51.06881, 120.41546,  25.49366,  48.15659, 102.78595,  16.66771,  39.13931, 110.99035,  19.21158,  37.64086, 104.92939,  19.94913,  33.27641,  87.27595,  22.09737,  34.75145,  83.41293,  27.81329,  37.71154,  75.66068,  39.28392,  55.54592, 102.60159,  17.10271,  62.74357, 111.79776,  21.42925,  64.34722, 105.86341,  22.74698,  69.01810,  88.57875,  26.58507,  66.35156,  85.07566,  32.09765,  61.00040,  78.04571,  43.16018,  47.55192,  69.67618,   4.30266,  47.30564,  57.86318,  15.96323,  47.00065,  43.23457,  30.40308,  47.27997,  25.31102,  20.20338,  47.51245,  10.39262,  11.71381,  44.48028,   3.75759,  24.07142,  58.84476,  70.32952,   4.98568,  58.12702,  57.77087,  15.81828,  57.23822,  42.21907,  29.23267,  57.26987,  24.54755,  18.23337,  57.29569,  10.13558,   9.26291,  58.28049,   3.38797,  21.88940
   0.84167,  52.98500,  71.06260,   5.92809,  52.50920,  77.11718,   7.95690,  51.99162,  85.95344,  10.37635,  51.74088,  94.23837,  13.30942,  51.60737, 114.18217,  23.93757,  50.96173, 120.79764,  25.46483,  48.05214, 103.13267,  16.68782,  39.05607, 111.37085,  19.19736,  37.54364, 105.31579,  19.95449,  33.13845,  87.67950,  22.15974,  34.61943,  83.86751,  27.90830,  37.59143,  76.21766,  39.44441,  55.44133, 102.94890,  17.12548,  62.60260, 112.19393,  21.40804,  64.21801, 106.26670,  22.74333,  68.92314,  89.00277,  26.63256,  66.22475,  85.49997,  32.12980,  60.80966,  78.47062,  43.16157,  47.45058,  69.96431,   4.47597,  47.17753,  58.05736,  16.03999,  46.83940,  43.31241,  30.36028,  47.14645,  25.36567,  20.20223,  47.40201,  10.42797,  11.74734,  44.37161,   3.78763,  24.10253,  58.74321,  70.62363,   5.15673,  58.03610,  57.97129,  15.88045,  57.16048,  42.30346,  29.16001,  57.17935,  24.60009,  18.21201,  57.19474,  10.16215,   9.28340,  58.15959,   3.42582,  21.91744
   0.84375,  53.09430,  71.31660,   6.09259,  52.61663,  77.37919,   8.09691,  52.09709,  86.22568,  10.47823,  51.84593,  94.52471,  13.37114,  51.71448, 114.52537,  23.89192,  51.06548, 121.13826,  25.42893,  48.15842, 103.43786,  16.70083,  39.18271, 111.70850,  19.17627,  37.65607, 105.65943,  19.95255,  33.20953,  88.04060,  22.21358,  34.69537,  84.27874,  27.99381,  37.67715,  76.72949,  39.59350,  55.54746, 103.25479,  17.14119,  62.67290, 112.54831,  21.37833,  64.30078, 106.62823,  22.73012,  69.04222,  89.38515,  26.66741,  66.31162,  85.88332,  32.14934,  60.83188,  78.85591,  43.15038,  47.56023,  70.21076,   4.64487,  47.25903,  58.20853,  16.10927,  46.88604,  43.34559,  30.30619,  47.22172,  25.37454,  20.19212,  47.50111,  10.41661,  11.77383,  44.47197,   3.77073,  24.12636,  58.85265,  70.87627,   5.32306,  58.15669,  58.12918,  15.93472,  57.29486,  42.34402,  29.07550,  57.30177,  24.60786,  18.18069,  57.30740,  10.14317,   9.29546,  58.25231,   3.41700,  21.93642
   0.84583,  53.00220,  71.58070,   6.21815,  52.52261,  77.65129,   8.19764,  52.00103,  86.50796,  10.54038,  51.74941,  94.82103,  13.39265,  51.61992, 114.87845,  23.80483,  50.96773, 121.48857,  25.35233,  48.06309, 103.75292,  16.67310,  39.10696, 112.05489,  19.11434,  37.56600, 106.01188,  19.90933,  33.07773,  88.41071,  22.22485,  34.56749,  84.69793,  28.03573,  37.55710,  77.24717,  39.69691,  55.45199, 103.57059,  17.11621,  62.54218, 112.91218,  21.30650,  64.18328, 106.99935,  22.67389,  68.96322,  89.77735,  26.65663,  66.20052,  86.27698,  32.12340,  60.65638,  79.25250,  43.09399,  47.46848,  70.46719,   4.77499,  47.13813,  58.36851,  16.13675,  46.72904,  43.38613,  30.20656,  47.09479,  25.38933,  20.13941,  47.39922,  10.40998,  11.76018,  44.37119,   3.75797,  24.10967,  58.76069,  71.13905,   5.45040,  58.07606,  58.29643,  15.94698,  57.22827,  42.39296,  28.94526,  57.22324,  24.62280,  18.10599,  57.21915,  10.13039,   9.26605,  58.14404,   3.41279,  21.91306
   0.84792,  53.08210,  71.83970,   6.38841,  52.60055,  77.91822,   8.34293,  52.07687,  86.78495,  10.64683,  51.82475,  95.11193,  13.45818,  51.69722, 115.22584,  23.76083,  51.04199, 121.83306,  25.31944,  48.13964, 104.06239,  16.68898,  39.20241, 112.39476,  19.09567,  37.64700, 106.35789,  19.90891,  33.11665,  88.77458,  22.27759,  34.60942,  85.10964,  28.11800,  37.60508,  77.75490,  39.83843,  55.52839, 103.88084,  17.13489,  62.58400, 113.26998,  21.27700,  64.23875, 107.36438,  22.65914,  69.05845,  90.16346,  26.68485,  66.26416,  86.66496,  32.13673,  60.65662,  79.64422,  43.07746,  47.54873,  70.71846,   4.94989,  47.18867,  58.52229,  16.20602,  46.74279,  43.41918,  30.14502,  47.14004,  25.39491,  20.12835,  47.47067,  10.39269,  11.79112,  44.44395,   3.73372,  24.13719,  58.84072,  71.39678,   5.62244,  58.16797,  58.45803,  16.00107,  57.33488,  42.43552,  28.85330,  57.31864,  24.62999,  18.07225,  57.30540,  10.10873,   9.27979,  58.21036,   3.39761,  21.93167
   0.85000,  52.96220,  72.14150,   6.53414,  52.47864,  78.22783,   8.46370,  51.95283,  87.10443,  10.72876,  51.70020,  95.44515,  13.49905,  51.57471, 115.61515,  23.69148,  50.91656, 122.21933,  25.26169,  48.01634, 104.41400,  16.67990,  39.09742, 112.77603,  19.05138,  37.52753, 106.74532,  19.88238,  32.95501,  89.17999,  22.30281,  34.44999,  85.56150,  28.17154,  37.45011,  78.29996,  39.94882,  55.40494, 104.23319,  17.12868,  62.42673, 113.66927,  21.22129,  64.09540, 107.77090,  22.61747,  68.95567,  90.59102,  26.68402,  66.13072,  87.09468,  32.12148,  60.46167,  80.07830,  43.03326,  47.42920,  71.01253,   5.10025,  47.03889,  58.71799,  16.24782,  46.55555,  43.49306,  30.05240,  46.98471,  25.43925,  20.09037,  47.34193,  10.41245,  11.79864,  44.31635,   3.74563,  24.14075,  58.72097,  71.69734,   5.76997,  58.06047,  58.66217,  16.02805,  57.24256,  42.52027,  28.73097,  57.21549,  24.67769,  18.01136,  57.19341,  10.12623,   9.26900,  58.07850,   3.41899,  21.92435
   0.85208,  52.95680,  72.36750,   6.66607,  52.47119,  78.46146,   8.57087,  51.94323,  87.34771,  10.79729,  51.69013,  95.70193,  13.52655,  51.56683, 115.92747,  23.60833,  50.90586, 122.52851,  25.19052,  48.00759, 104.68894,  16.65727,  39.10650, 113.08009,  18.99260,  37.52201, 107.05561,  19.84087,  32.90696,  89.50841,  22.31157,  34.40342,  85.93476,  28.20734,  37.40649,  78.76322,  40.03888,  55.39603, 104.50882,  17.10897,  62.38480, 113.99117,  21.15086,  64.06763, 108.10001,  22.56046,  68.96912,  90.94116,  26.66614,  66.11487,  87.44717,  32.08978,  60.38701,  80.43549,  42.97384,  47.42420,  71.23087,   5.23672,  47.00363,  58.83720,  16.27287,  46.48283,  43.48952,  29.93947,  46.94419,  25.40385,  20.03687,  47.32820,  10.35051,  11.79460,  44.30428,   3.67471,  24.13226,  58.71573,  71.92215,   5.90378,  58.06810,  58.79046,  16.03882,  57.26613,  42.52902,  28.58939,  57.22901,  24.64756,  17.93480,  57.19874,  10.06438,   9.24547,  58.06413,   3.35800,  21.90264
   0.85417,  52.85380,  72.63400,   6.82719,  52.36612,  78.73537,   8.70759,  51.83600,  87.63097,  10.89580,  51.58248,  95.99841,  13.58422,  51.46165, 116.27882,  23.55522,  50.79795, 122.87664,  25.14962,  47.90141, 105.00335,  16.66474,  39.01774, 113.42324,  18.96268,  37.41864, 107.40502,  19.82771,  32.76103,  89.87601,  22.34725,  34.25831,  86.34546,  28.26872,  37.26303,  79.26041,  40.15184,  55.28967, 104.82382,  17.11944,  62.24631, 114.35166,  21.10942,  63.94320, 108.46764,  22.53194,  68.88562,  91.32959,  26.67522,  66.00379,  87.83808,  32.08586,  60.22057,  80.83140,  42.94384,  47.32162,  71.48984,   5.40222,  46.87107,  58.99646,  16.32417,  46.31313,  43.52530,  29.84935,  46.80715,  25.40510,  20.01166,  47.21834,  10.32303,  11.82342,  44.19671,   3.63687,  24.15603,  58.61290,  72.18751,   6.06687,  57.97881,  58.95945,  16.07668,  57.19359,  42.57869,  28.47218,  57.14730,  24.65623,  17.88674,  57.10955,  10.03961,   9.25381,  57.95543,   3.33061,  21.91090
   0.85625,  52.92640,  72.93450,   6.98805,  52.43661,  79.04301,   8.84459,  51.90437,  87.94763,  10.99525,  51.65051,  96.32796,  13.64318,  51.53250, 116.66243,  23.50350,  50.86616, 123.25700,  25.11022,  47.97108, 105.35058,  16.67354,  39.10452, 113.79900,  18.93253,  37.49082, 107.78703,  19.81380,  32.79067,  90.27625,  22.38063,  34.28817,  86.78687,  28.32640,  37.29335,  79.78443,  40.25828,  55.35916, 105.17147,  17.13132,  62.28465, 114.74397,  21.06825,  63.99532, 108.86700,  22.50329,  68.97791,  91.74944,  26.68306,  66.07060,  88.26051,  32.08172,  60.23627,  81.25898,  42.91565,  47.39469,  71.78299,   5.56720,  46.91472,  59.18945,  16.37225,  46.32035,  43.59426,  29.75265,  46.84658,  25.43660,  19.98594,  47.28457,  10.32336,  11.85678,  44.26605,   3.62537,  24.18373,  58.68569,  72.48692,   6.22985,  58.06550,  59.16287,  16.11240,  57.29750,  42.66323,  28.35031,  57.24235,  24.69748,  17.83855,  57.19738,  10.04555,   9.26571,  58.02384,   3.32991,  21.92056
   0.85833,  52.84270,  73.22370,   7.18362,  52.35080,  79.33902,   9.01703,  51.81647,  88.25229,  11.13106,  51.56239,  96.64513,  13.73904,  51.44769, 117.03269,  23.48913,  50.77878, 123.62399,  25.10818,  47.88482, 105.68513,  16.71943,  39.03521, 114.16206,  18.93766,  37.40691, 108.15635,  19.83462,  32.66424,  90.66380,  22.44713,  34.16147,  87.21343,  28.41570,  37.16610,  80.28928,  40.39331,  55.27272, 105.50625,  17.18037,  62.16811, 115.12248,  21.06321,  63.89225, 109.25243,  22.51048,  68.91406,  92.15508,  26.72586,  65.98381,  88.66862,  32.11370,  60.10343,  81.67206,  42.92592,  47.31150,  72.06509,   5.76656,  46.80268,  59.37101,  16.45198,  46.17259,  43.65132,  29.68425,  46.72984,  25.45306,  19.99516,  47.19367,  10.30601,  11.93060,  44.17940,   3.59451,  24.25123,  58.60221,  72.77507,   6.42771,  57.99653,  59.35558,  16.18118,  57.24650,  42.73775,  28.25924,  57.18333,  24.72623,  17.82613,  57.13181,  10.03699,   9.31744,  57.93906,   3.31025,  21.96764
   0.86042,  52.88020,  73.49600,   7.32425,  52.38617,  79.61777,   9.13541,  51.84984,  88.53927,  11.21391,  51.59569,  96.94422,  13.78262,  51.48487, 117.38384,  23.42316,  50.81344, 123.97187,  25.05439,  47.92026, 106.00132,  16.71332,  39.08747, 114.50687,  18.88864,  37.44471, 108.50737,  19.80073,  32.65994,  91.03294,  22.45731,  34.15648,  87.61930,  28.44713,  37.15972,  80.76888,  40.46740,  55.30795, 105.82243,  17.17752,  62.17437, 115.48138,  21.00526,  63.91123, 109.61807,  22.46456,  68.97010,  92.54034,  26.71501,  66.01975,  89.05637,  32.09348,  60.09904,  82.06480,  42.88690,  47.34956,  72.33059,   5.91057,  46.81282,  59.53580,  16.47381,  46.14815,  43.69141,  29.55478,  46.73479,  25.44910,  19.95061,  47.22308,  10.26540,  11.95673,  44.21438,   3.53857,  24.27037,  58.63996,  73.04638,   6.57083,  58.04949,  59.53224,  16.19369,  57.31829,  42.79722,  28.11001,  57.24812,  24.73723,  17.76107,  57.19089,  10.00846,   9.32102,  57.97918,   3.26571,  21.96389
   0.86250,  52.82450,  73.81980,   7.50217,  52.32835,  79.94763,   9.29216,  51.79011,  88.87690,  11.33651,  51.53608,  97.29349,  13.86682,  51.42985, 117.78398,  23.39881,  50.75596, 124.36879,  25.04198,  47.86312, 106.36738,  16.74826,  39.04719, 114.90184,  18.87826,  37.38994, 108.90857,  19.80488,  32.56293,  91.45225,  22.50382,  34.05838,  88.07278,  28.51325,  37.05943,  81.29093,  40.57290,  55.25059, 106.18818,  17.21581,  62.08925, 115.88878,  20.98752,  63.83803, 110.03200,  22.45878,  68.93159,  92.97329,  26.74403,  65.96438,  89.49165,  32.11474,  60.00984,  82.50477,  42.89257,  47.29449,  72.64795,   6.09136,  46.73131,  59.75237,  16.52992,  46.03389,  43.78315,  29.45648,  46.64918,  25.49318,  19.94522,  47.16130,  10.26980,  12.02866,  44.15966,   3.52548,  24.33445,  58.58455,  73.36924,   6.75149,  58.00969,  59.76144,  16.24240,  57.29783,  42.91042,  27.99531,  57.22118,  24.79911,  17.73651,  57.15867,  10.02848,   9.36997,  57.92817,   3.26437,  22.00259
