time,Hips.x,Hips.y,Hips.z,spine.x,spine.y,spine.z,spine1.x,spine1.y,spine1.z,spine2.x,spine2.y,spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightArmRoll.x,RightArmRoll.y,RightArmRoll.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightForeArmRoll.x,RightForeArmRoll.y,RightForeArmRoll.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftArmRoll.x,LeftArmRoll.y,LeftArmRoll.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftForeArmRoll.x,LeftForeArmRoll.y,LeftForeArmRoll.z,LeftHand.x,LeftHand.y,LeftHand.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightUpLegRoll.x,RightUpLegRoll.y,RightUpLegRoll.z,RightLeg.x,RightLeg.y,RightLeg.z,RightLegRoll.x,RightLegRoll.y,RightLegRoll.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftUpLegRoll.x,LeftUpLegRoll.y,LeftUpLegRoll.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftLegRoll.x,LeftLegRoll.y,LeftLegRoll.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z
   0.88750,  53.81390, 110.30400,  12.05240,  53.97277, 116.64402,  12.93524,  54.20944, 125.80494,  13.40699,  54.52746, 134.57455,  13.95358,  55.64906, 156.89446,  17.31420,  55.54704, 163.37673,  19.43166,  51.26483, 144.22338,  14.57335,  41.14488, 151.48116,  14.49659,  39.47311, 145.43679,  14.93865,  34.60385, 127.83169,  16.22622,  34.32222, 120.89208,  17.46441,  33.75706, 106.96580,  19.94919,  58.65463, 143.90274,  14.23655,  67.90484, 152.22637,  13.74110,  68.88656, 146.02036,  13.95598,  71.74598, 127.94442,  14.58183,  71.21944, 120.98532,  15.61346,  70.16277, 107.01992,  17.68373,  48.09206, 109.44426,  11.36974,  47.34354,  92.99473,  13.47434,  46.41660,  72.62449,  16.08058,  45.83156,  52.24090,  12.99299,  45.34460,  35.27495,  10.42309,  44.37396,  28.44247,  23.00495,  59.40967, 109.23560,  10.83151,  59.94500,  92.65089,  11.32214,  60.60791,  72.11346,  11.92970,  60.99365,  51.44768,   9.47103,  61.30824,  34.59376,   7.46587,  63.31753,  27.33928,  19.68321
   0.88958,  53.81990, 110.29200,  12.05250,  53.98236, 116.63126,  12.94010,  54.22391, 125.79188,  13.41514,  54.54721, 134.56154,  13.95794,  55.68539, 156.88471,  17.29118,  55.57738, 163.35874,  19.43343,  51.29097, 144.21306,  14.56934,  41.15864, 151.45349,  14.48726,  39.48315, 145.40994,  14.92648,  34.60303, 127.80724,  16.20576,  34.31893, 120.86784,  17.44460,  33.74880, 106.94200,  19.93069,  58.68027, 143.88756,  14.22609,  67.93779, 152.20341,  13.73657,  68.92129, 145.99764,  13.95044,  71.78587, 127.92242,  14.57337,  71.25957, 120.96376,  15.60813,  70.20341, 106.99926,  17.68466,  48.09717, 109.43545,  11.37329,  47.35766,  92.98428,  13.46820,  46.44189,  72.61199,  16.06243,  45.86432,  52.22818,  12.97498,  45.38359,  35.26203,  10.40519,  44.43174,  28.42511,  22.98608,  59.41429, 109.22193,  10.82676,  59.95252,  92.63726,  11.31551,  60.61902,  72.09988,  11.92073,  61.01168,  51.43467,   9.45838,  61.33191,  34.58121,   7.45022,  63.35295,  27.32983,  19.66746
   0.89167,  53.79360, 110.33200,  12.19270,  53.95962, 116.67054,  13.08479,  54.20603, 125.83087,  13.56297,  54.53461, 134.60054,  14.10231,  55.68935, 156.92663,  17.41021,  55.57560, 163.39275,  19.57593,  51.28483, 144.25472,  14.70597,  41.14099, 151.47897,  14.61986,  39.46191, 145.43620,  15.05601,  34.57132, 127.83576,  16.32636,  34.28462, 120.89657,  17.56577,  33.70926, 106.97115,  20.05302,  58.67362, 143.92431,  14.35674,  67.93761, 152.23329,  13.87298,  68.92310, 146.02779,  14.08555,  71.79348, 127.95336,  14.70467,  71.26746, 120.99517,  15.74266,  70.21184, 107.03159,  17.82568,  48.07000, 109.47859,  11.51688,  47.33949,  93.02582,  13.60242,  46.43487,  72.65157,  16.18506,  45.86537,  52.26753,  13.09762,  45.39136,  35.30118,  10.52783,  44.45784,  28.45975,  23.10764,  59.38663, 109.26024,  10.96227,  59.92808,  92.67562,  11.44941,  60.59857,  72.13832,  12.05264,  60.99817,  51.47366,   9.58672,  61.32406,  34.62066,   7.57565,  63.35697,  27.37246,  19.79281
   0.89375,  53.73690, 110.33300,  12.22330,  53.90643, 116.67086,  13.11958,  54.15768, 125.83090,  13.60074,  54.49154, 134.60055,  14.13704,  55.66274, 156.92917,  17.42203,  55.54353, 163.38784,  19.60958,  51.24824, 144.25735,  14.73369,  41.09394, 151.46687,  14.64496,  39.41156, 145.42479,  15.07788,  34.51138, 127.82633,  16.33884,  34.22207, 120.88734,  17.57871,  33.64149, 106.96230,  20.06685,  58.63655, 143.92199,  14.37907,  67.90605, 152.22514,  13.90074,  68.89350, 146.01989,  14.11168,  71.76961, 127.94621,  14.72607,  71.24363, 120.98851,  15.76739,  70.18811, 107.02592,  17.85709,  48.01245, 109.48267,  11.55074,  47.29064,  93.02840,  13.62735,  46.39678,  72.65227,  16.19891,  45.83472,  52.26802,  13.11143,  45.36690,  35.30151,  10.54161,  44.45142,  28.45560,  23.12030,  59.32861, 109.25950,  10.98839,  59.87358,  92.67496,  11.47408,  60.54844,  72.13775,  12.07554,  60.95498,  51.47362,   9.60631,  61.28654,  34.62105,   7.59254,  63.33135,  27.37614,  19.80968
   0.89583,  53.81190, 110.31700,  12.05500,  53.98489, 116.65422,  12.95513,  54.24093, 125.81397,  13.43913,  54.58006, 134.58359,  13.97285,  55.76756, 156.91429,  17.23776,  55.64323, 163.36611,  19.44512,  51.34325, 144.24294,  14.56335,  41.17974, 151.43945,  14.47352,  39.49420, 145.39800,  14.90305,  34.58480, 127.80141,  16.15412,  34.29261, 120.86257,  17.39419,  33.70625, 106.93784,  19.88274,  58.73111, 143.90261,  14.20403,  68.00503, 152.20110,  13.73062,  68.99464, 145.99614,  13.93954,  71.87702, 127.92326,  14.54808,  71.35110, 120.96605,  15.59276,  70.29568, 107.00447,  17.68921,  48.08664, 109.46970,  11.38556,  47.37348,  93.01398,  13.45368,  46.49034,  72.63606,  16.01474,  45.93566,  52.25161,  12.92729,  45.47397,  35.28492,  10.35750,  44.57565,  28.43467,  22.93507,  59.40234, 109.24173,  10.81586,  59.95114,  92.65728,  11.30018,  60.63073,  72.12017,  11.89994,  61.04419,  51.45653,   9.42782,  61.38139,  34.60435,   7.41169,  63.43805,  27.36289,  19.62888
   0.89792,  53.80380, 110.28400,  12.02280,  53.98019, 116.62063,  12.92642,  54.24099, 125.78011,  13.41310,  54.58535, 134.54964,  13.94480,  55.78892, 156.88194,  17.19286,  55.65986, 163.32766,  19.41771,  51.35503, 144.21149,  14.53010,  41.18372, 151.39696,  14.44085,  39.49541, 145.35604,  14.86687,  34.57795, 127.76097,  16.10772,  34.28284, 120.82224,  17.34768,  33.69060, 106.89772,  19.83603,  58.74248, 143.86617,  14.16691,  68.01960, 152.16132,  13.69774,  69.01143, 145.95662,  13.90423,  71.90028, 127.88454,  14.50568,  71.37425, 120.92785,  15.55374,  70.31861, 106.96730,  17.65696,  48.07776, 109.43967,  11.35627,  47.37292,  92.98258,  13.41641,  46.50008,  72.60298,  15.96757,  45.95260,  52.21833,  12.88015,  45.49691,  35.25148,  10.31039,  44.61497,  28.39699,  22.88681,  59.39301, 109.20691,  10.77973,  59.94564,  92.62254,  11.26266,  60.62998,  72.08554,  11.86069,  61.04994,  51.42231,   9.38626,  61.39244,  34.57046,   7.36824,  63.46069,  27.33262,  19.58562
   0.90000,  53.84120, 110.28200,  11.97530,  54.02095, 116.61810,  12.88196,  54.28651, 125.77732,  13.37100,  54.63619, 134.54674,  13.90103,  55.85598, 156.88024,  17.13476,  55.72254, 163.32033,  19.37561,  51.41253, 144.21109,  14.48178,  41.23450, 151.38708,  14.39524,  39.54349, 145.34666,  14.81750,  34.61815, 127.75303,  16.04742,  34.31962, 120.81441,  17.28722,  33.72055, 106.89013,  19.77524,  58.79958, 143.86065,  14.11556,  68.07897, 152.15350,  13.65057,  69.07320, 145.94909,  13.85414,  71.96903, 127.87784,  14.44705,  71.44261, 120.92171,  15.49860,  70.38621, 106.96228,  17.60883,  48.11441, 109.44058,  11.31154,  47.41806,  92.98219,  13.36415,  46.55573,  72.60098,  15.90600,  46.01591,  52.21614,  12.81849,  45.56661,  35.24913,  10.24865,  44.70052,  28.39031,  22.82382,  59.42924, 109.20301,  10.72859,  59.98652,  92.61876,  11.21047,  60.67661,  72.08192,  11.80720,  61.10343,  51.41910,   9.33048,  61.45151,  34.56759,   7.31059,  63.53165,  27.33346,  19.52814
   0.90208,  53.82950, 110.25100,  11.93470,  54.01259, 116.58663,  12.84392,  54.28298, 125.74561,  13.33490,  54.63813, 134.51491,  13.86335,  55.87465, 156.84933,  17.08436,  55.73708, 163.28390,  19.34073,  51.42144, 144.18183,  14.43986,  41.23736, 151.34929,  14.35837,  39.54388, 145.30927,  14.77655,  34.61137, 127.71683,  15.99455,  34.30923, 120.77838,  17.23445,  33.70290, 106.85445,  19.72266,  58.80812, 143.82602,  14.07134,  68.08916, 152.11727,  13.61112,  69.08602, 145.91318,  13.81126,  71.98949, 127.84283,  14.39418,  71.46230, 120.88732,  15.44946,  70.40434, 106.92914,  17.56719,  48.10198, 109.41244,  11.27363,  47.41371,  92.95283,  13.31916,  46.56140,  72.57011,  15.85224,  46.02854,  52.18514,  12.76433,  45.58503,  35.21803,  10.19416,  44.73426,  28.35456,  22.76783,  59.41639, 109.17001,  10.68457,  59.97855,  92.58592,  11.16619,  60.67470,  72.04927,  11.76259,  61.10780,  51.38692,   9.28306,  61.46101,  34.53579,   7.26089,  63.55337,  27.30523,  19.47847
   0.90417,  53.80900, 110.24900,  11.94920,  53.99542, 116.58423,  12.86056,  54.27068, 125.74298,  13.35310,  54.63143, 134.51213,  13.88012,  55.88513, 156.84720,  17.08996,  55.74367, 163.27643,  19.36129,  51.42197, 144.18169,  14.45273,  41.23249, 151.34155,  14.37832,  39.53679, 145.30185,  14.79210,  34.59780, 127.71034,  15.99732,  34.29192, 120.77212,  17.23755,  33.67810, 106.84863,  19.72642,  58.80829, 143.82028,  14.08254,  68.09041, 152.11064,  13.62755,  69.09000, 145.90686,  13.82382,  72.00147, 127.83744,  14.39549,  71.47309, 120.88262,  15.45474,  70.41274, 106.92584,  17.58042,  48.08077, 109.41327,  11.29076,  47.40105,  92.95247,  13.32954,  46.55932,  72.56826,  15.85425,  46.03451,  52.18320,  12.76560,  45.59770,  35.21601,  10.19481,  44.76212,  28.34750,  22.76675,  59.39476, 109.16592,  10.69584,  59.96264,  92.58204,  11.17787,  60.66587,  72.04565,  11.77480,  61.10554,  51.38382,   9.29202,  61.46411,  34.53313,   7.26720,  63.56921,  27.30613,  19.48469
   0.90625,  53.78610, 110.20200,  11.91620,  53.97583, 116.53688,  12.82933,  54.25598, 125.69541,  13.32314,  54.62244, 134.46440,  13.84888,  55.89364, 156.79986,  17.04912,  55.74849, 163.22394,  19.33474,  51.42041, 144.13663,  14.41799,  41.22617, 151.28980,  14.35236,  39.52827, 145.25040,  14.76148,  34.58287, 127.65976,  15.95310,  34.27293, 120.72181,  17.19384,  33.65096, 106.79887,  19.68373,  58.80640, 143.76946,  14.04666,  68.08898, 152.05960,  13.59724,  69.09155, 145.85617,  13.78926,  72.01168, 127.78776,  14.34853,  71.48192, 120.83368,  15.41192,  70.41880, 106.87837,  17.54591,  48.05717, 109.36904,  11.26034,  47.38567,  92.90712,  13.29277,  46.55412,  72.52153,  15.80963,  46.03681,  52.13641,  12.72006,  45.60624,  35.16918,  10.14851,  44.78477,  28.29551,  22.71856,  59.37075, 109.11677,  10.65976,  59.94464,  92.53313,  11.14284,  60.65530,  71.99703,  11.74106,  61.10127,  51.33577,   9.25472,  61.46497,  34.48553,   7.22700,  63.58309,  27.26203,  19.44432
   0.90833,  53.79000, 110.19900,  11.94850,  53.98301, 116.53357,  12.86309,  54.26806, 125.69189,  13.35794,  54.64030, 134.46070,  13.88259,  55.92927, 156.79630,  17.07477,  55.78063, 163.21545,  19.37395,  51.44588, 144.13563,  14.44863,  41.24754, 151.28303,  14.39321,  39.54764, 145.24386,  14.79742,  34.59643, 127.65390,  15.97476,  34.28242, 120.71625,  17.21616,  33.65228, 106.79391,  19.70739,  58.83153, 143.76258,  14.07661,  68.11402, 152.05313,  13.63296,  69.11967, 145.85005,  13.82039,  72.04877, 127.78269,  14.36631,  71.51738, 120.82940,  15.43402,  70.45099, 106.87566,  17.57666,  48.06038, 109.36878,  11.29519,  47.39680,  92.90579,  13.32158,  46.57505,  72.51887,  15.83096,  46.06520,  52.13375,  12.74020,  45.64084,  35.16652,  10.16765,  44.83362,  28.28742,  22.73565,  59.37356, 109.11157,  10.68911,  59.95376,  92.52819,  11.17377,  60.67223,  71.99242,  11.77395,  61.12436,  51.33175,   9.28384,  61.49310,  34.48199,   7.25304,  63.62450,  27.26200,  19.47013
   0.91042,  53.74640, 110.14600,  11.92190,  53.94266, 116.48029,  12.83770,  54.23260, 125.63841,  13.33343,  54.61067, 134.40703,  13.85721,  55.91757, 156.74252,  17.04285,  55.76561, 163.15702,  19.35476,  51.42397, 144.08465,  14.42065,  41.22215, 151.22717,  14.37653,  39.52037, 145.18819,  14.77563,  34.56369, 127.59877,  15.93806,  34.24557, 120.66145,  17.18024,  33.60716, 106.73977,  19.67303,  58.80930, 143.70563,  14.04827,  68.09110, 151.99726,  13.61049,  69.09996, 145.79456,  13.79306,  72.03840, 127.72829,  14.32483,  71.50527, 120.77581,  15.39698,  70.43540, 106.82372,  17.54854,  48.01610, 109.31846,  11.27111,  47.36073,  92.85444,  13.29180,  46.54916,  72.46625,  15.79411,  46.04700,  52.08114,  12.70208,  45.62903,  35.11390,  10.12847,  44.83554,  28.22932,  22.69434,  59.32888, 109.05634,  10.65966,  59.91572,  92.47326,  11.14635,  60.64243,  71.93785,  11.74903,  61.10073,  51.27778,   9.25504,  61.47450,  34.42852,   7.22108,  63.61943,  27.21204,  19.43786
   0.91250,  53.75570, 110.12900,  11.93130,  53.95518, 116.46305,  12.84811,  54.24998, 125.62097,  13.34462,  54.63390, 134.38937,  13.86777,  55.95880, 156.72451,  17.04839,  55.80367, 163.13467,  19.37211,  51.45497, 144.06967,  14.42913,  41.25032, 151.20820,  14.39711,  39.54676, 145.16937,  14.79091,  34.58489, 127.58041,  15.93792,  34.26264, 120.64343,  17.18095,  33.61596, 106.72243,  19.67543,  58.83999, 143.68464,  14.05665,  68.12054, 151.97797,  13.62469,  69.13261, 145.77565,  13.80219,  72.08042, 127.71048,  14.31920,  71.54541, 120.75885,  15.39591,  70.47176, 106.80846,  17.55664,  48.02474, 109.30410,  11.28303,  47.37734,  92.83910,  13.29829,  46.57564,  72.44970,  15.79388,  46.08129,  52.06462,  12.70036,  45.66982,  35.09741,  10.12551,  44.88987,  28.20719,  22.68914,  59.33711, 109.03711,  10.66628,  59.93096,  92.45434,  11.15537,  60.66634,  71.91933,  11.76102,  61.13098,  51.25987,   9.26314,  61.50991,  34.41111,   7.22601,  63.66858,  27.19821,  19.44249
   0.91458,  53.71740, 110.07100,  11.91600,  53.92006, 116.40482,  12.83370,  54.21968, 125.56254,  13.33093,  54.60943, 134.33071,  13.85374,  55.95233, 156.66528,  17.03083,  55.79416, 163.07143,  19.36537,  51.43830, 144.01365,  14.41359,  41.23144, 151.14907,  14.39415,  39.52608, 145.11040,  14.78250,  34.55897, 127.52189,  15.91362,  34.23256, 120.58526,  17.15752,  33.57751, 106.66497,  19.65375,  58.82300, 143.62261,  14.04114,  68.10175, 151.91826,  13.61483,  69.11714, 145.71634,  13.78710,  72.07463, 127.65231,  14.28885,  71.53782, 120.70155,  15.37021,  70.46054, 106.75289,  17.54026,  47.98578, 109.24869,  11.27024,  47.34616,  92.78276,  13.28034,  46.55409,  72.39220,  15.76954,  46.06735,  52.00716,  12.67451,  45.66222,  35.03999,  10.09842,  44.89555,  28.14417,  22.65979,  59.29775, 108.97687,  10.64824,  59.89870,  92.39444,  11.14001,  60.64288,  71.85985,  11.74899,  61.11379,  51.20099,   9.24732,  61.49784,  34.35272,   7.20708,  63.67035,  27.14347,  19.42327
   0.91667,  53.71100, 110.03900,  11.91210,  53.91679, 116.37260,  12.83060,  54.22117, 125.53013,  13.32860,  54.61670, 134.29804,  13.85137,  55.97749, 156.63181,  17.02642,  55.81640, 163.03434,  19.37069,  51.45334, 143.98357,  14.41030,  41.24489, 151.11674,  14.40363,  39.53782, 145.07819,  14.78639,  34.56575, 127.49004,  15.90125,  34.23531, 120.55376,  17.14601,  33.57220, 106.63416,  19.64396,  58.83773, 143.58658,  14.03795,  68.11411, 151.88515,  13.61700,  69.13273, 145.68360,  13.78394,  72.09962, 127.62070,  14.27017,  71.56095, 120.67082,  15.35624,  70.47995, 106.72392,  17.53577,  47.97873, 109.21923,  11.26887,  47.34673,  92.75241,  13.27405,  46.56409,  72.36074,  15.75715,  46.08469,  51.97576,  12.66055,  45.68567,  35.00865,  10.08314,  44.93255,  28.10723,  22.64227,  59.29030, 108.94267,  10.64161,  59.89847,  92.36059,  11.13628,  60.65159,  71.82642,  11.74884,  61.12888,  51.16815,   9.24358,  61.51814,  34.32035,   7.20041,  63.70453,  27.11485,  19.41634
   0.91875,  53.67540, 109.97200,  11.90520,  53.88427, 116.30539,  12.82448,  54.19335, 125.46271,  13.32335,  54.59459, 134.23034,  13.84640,  55.97307, 156.56311,  17.02088,  55.80915, 162.96243,  19.37370,  51.43891, 143.91840,  14.40506,  41.22946, 151.05015,  14.41104,  39.52078, 145.01170,  14.78812,  34.54400, 127.42384,  15.88643,  34.20977, 120.48788,  17.13198,  33.53903, 106.56894,  19.63154,  58.82298, 143.51554,  14.03277,  68.09645, 151.81761,  13.61676,  69.11830, 145.61645,  13.77832,  72.09459, 127.55468,  14.24887,  71.55421, 120.60567,  15.33970,  70.46980, 106.66054,  17.52877,  47.94249, 109.15473,  11.26453,  47.31825,  92.68703,  13.26499,  46.54522,  72.29429,  15.74227,  46.07348,  51.90937,  12.64409,  45.68084,  34.94231,  10.06537,  44.94077,  28.03539,  22.62224,  59.25365, 108.87350,  10.63196,  59.86890,  92.29178,  11.12966,  60.63079,  71.75805,  11.74597,  61.11434,  51.10032,   9.23744,  61.50869,  34.25296,   7.19161,  63.70891,  27.05135,  19.40734
   0.92083,  53.69120, 109.93500,  11.88450,  53.90311, 116.26817,  12.80460,  54.21678, 125.42528,  13.30449,  54.62362, 134.19261,  13.82819,  56.01952, 156.52418,  17.00355,  55.85285, 162.92074,  19.36367,  51.47549, 143.88310,  14.38726,  41.26565, 151.01426,  14.40547,  39.55533, 144.97592,  14.77679,  34.57380, 127.38836,  15.85832,  34.23594, 120.45271,  17.10457,  33.55792, 106.53436,  19.60553,  58.85924, 143.47450,  14.01490,  68.12926, 151.78065,  13.60329,  69.15434, 145.57989,  13.75946,  72.14003, 127.51927,  14.21434,  71.59822, 120.57112,  15.30994,  70.51093, 106.62771,  17.50857,  47.95765, 109.12017,  11.24642,  47.34079,  92.65165,  13.24239,  46.57690,  72.25789,  15.71410,  46.11270,  51.87303,  12.61440,  45.72634,  34.90601,  10.03441,  44.99930,  27.99373,  22.58909,  59.26839, 108.83440,  10.60846,  59.89090,  92.25304,  11.10923,  60.66176,  71.71976,  11.72934,  61.15197,  51.06253,   9.21792,  61.55175,  34.21559,   7.16975,  63.76581,  27.01802,  19.38536
   0.92292,  53.65770, 109.85900,  11.88060,  53.87258, 116.19193,  12.80161,  54.19075, 125.34882,  13.30275,  54.60307, 134.11584,  13.82750,  56.01600, 156.44600,  17.00517,  55.84664, 162.84029,  19.37125,  51.46230, 143.80865,  14.38771,  41.25264, 150.94004,  14.41741,  39.54067, 144.90181,  14.78292,  34.55431, 127.31460,  15.84753,  34.21305, 120.37921,  17.09433,  33.52821, 106.46139,  19.59638,  58.84573, 143.39450,  14.01503,  68.11175, 151.70528,  13.60716,  69.13984, 145.50488,  13.75802,  72.13430, 127.44533,  14.19743,  71.59120, 120.49804,  15.29780,  70.50131, 106.55635,  17.50600,  47.92352, 109.04656,  11.24517,  47.31369,  92.57726,  13.23682,  46.55852,  72.18252,  15.70318,  46.10141,  51.79772,  12.60208,  45.72095,  34.83075,  10.02093,  45.00682,  27.91331,  22.57351,  59.23383, 108.75638,  10.60168,  59.86349,  92.17538,  11.10548,  60.64322,  71.64254,  11.72934,  61.14027,  50.98577,   9.21556,  61.54563,  34.13920,   7.16545,  63.77343,  26.94585,  19.38105
   0.92500,  53.66680, 109.81300,  11.86090,  53.88460, 116.14568,  12.78297,  54.20714, 125.30233,  13.28566,  54.62477, 134.06901,  13.81187,  56.05428, 156.39758,  16.99328,  55.88227, 162.79012,  19.36389,  51.49113, 143.76402,  14.37399,  41.28222, 150.89642,  14.41416,  39.56858, 144.85832,  14.77383,  34.57735, 127.27147,  15.82144,  34.23303, 120.33629,  17.06860,  33.54204, 106.41891,  19.57136,  58.87423, 143.34453,  14.00068,  68.13575, 151.66047,  13.59577,  69.16662, 145.46042,  13.74144,  72.16918, 127.40185,  14.16573,  71.62502, 120.45539,  15.27085,  70.53299, 106.51538,  17.48858,  47.93199, 109.00291,  11.22818,  47.32916,  92.53284,  13.21564,  46.58265,  72.13715,  15.67682,  46.13259,  51.75240,  12.57439,  45.75798,  34.78546,   9.99214,  45.05679,  27.86312,  22.54275,  59.24187, 108.70845,  10.57900,  59.87833,  92.12780,  11.08571,  60.66647,  71.59540,  11.71319,  61.17034,  50.93900,   9.19766,  61.58126,  34.09274,   7.14613,  63.82253,  26.90381,  19.36186
   0.92708,  53.62570, 109.73700,  11.85620,  53.84635, 116.06940,  12.77954,  54.17312, 125.22579,  13.28413,  54.59587, 133.99211,  13.81225,  56.04142, 156.31892,  16.99880,  55.86679, 162.71026,  19.37243,  51.46909, 143.68917,  14.37709,  41.26147, 150.82336,  14.42638,  39.54625, 144.78536,  14.78023,  34.55043, 127.19881,  15.81088,  34.20355, 120.26378,  17.05816,  33.50744, 106.34670,  19.56118,  58.85185, 143.26461,  14.00271,  68.10832, 151.58627,  13.59986,  69.14187, 145.38655,  13.74050,  72.15224, 127.32894,  14.15016,  71.60750, 120.38328,  15.25998,  70.51432, 106.44486,  17.48713,  47.89026, 108.92920,  11.22626,  47.29444,  92.45838,  13.20966,  46.55660,  72.06178,  15.66580,  46.11345,  51.67704,  12.56228,  45.74461,  34.71011,   9.97911,  45.05667,  27.78319,  22.52792,  59.19969, 108.63064,  10.57118,  59.84290,  92.05033,  11.08061,  60.63941,  71.51836,  11.71144,  61.15058,  50.86227,   9.19486,  61.56746,  34.01625,   7.14247,  63.82206,  26.83199,  19.35850
   0.92917,  53.64550, 109.67600,  11.82430,  53.86894, 116.00807,  12.74917,  54.19979, 125.16420,  13.25609,  54.62744, 133.93013,  13.78660,  56.08838, 156.25501,  16.97968,  55.91114, 162.64575,  19.35475,  51.50719, 143.62909,  14.35502,  41.30138, 150.76582,  14.41180,  39.58447, 144.72796,  14.75985,  34.58370, 127.14183,  15.77359,  34.23461, 120.20689,  17.02072,  33.53406, 106.28997,  19.52342,  58.88958, 143.19976,  13.97906,  68.14051, 151.52763,  13.57722,  69.17650, 145.32821,  13.71307,  72.19398, 127.27147,  14.10875,  71.64912, 120.32656,  15.22319,  70.55569, 106.38965,  17.45961,  47.90943, 108.87043,  11.19724,  47.32008,  92.39891,  13.17667,  46.59025,  72.00142,  15.62789,  46.15375,  51.61668,  12.52342,  45.79043,  34.64976,   9.93946,  45.11542,  27.71861,  22.48664,  59.21840, 108.56796,  10.53599,  59.86777,  91.98797,  11.04787,  60.67191,  71.45638,  11.68173,  61.19030,  50.80050,   9.16494,  61.61307,  33.95465,   7.11237,  63.88058,  26.77530,  19.32890
   0.93125,  53.60320, 109.58800,  11.82040,  53.82935, 115.91971,  12.74713,  54.16412, 125.07553,  13.25686,  54.59642, 133.84106,  13.79027,  56.07202, 156.16384,  16.99125,  55.89217, 162.55459,  19.36608,  51.48231, 143.54173,  14.36316,  41.27884, 150.68175,  14.42549,  39.56022, 144.64405,  14.76779,  34.55448, 127.05838,  15.76482,  34.20371, 120.12343,  17.01146,  33.49980, 106.20652,  19.51320,  58.86434, 143.10798,  13.98500,  68.10919, 151.44260,  13.58304,  69.14730, 145.24343,  13.71438,  72.17097, 127.18745,  14.09692,  71.62644, 120.24324,  15.21588,  70.53367, 106.30774,  17.46140,  47.86650, 108.78462,  11.19631,  47.28340,  92.31240,  13.17187,  46.56132,  71.91407,  15.61829,  46.13114,  51.52929,  12.51321,  45.77309,  34.56233,   9.92874,  45.11136,  27.62739,  22.47453,  59.17499, 108.47843,  10.52861,  59.83052,  91.89875,  11.04255,  60.64228,  71.36754,  11.67897,  61.16870,  50.71178,   9.16285,  61.59801,  33.86603,   7.11083,  63.87823,  26.69191,  19.32806
   0.93333,  53.64050, 109.52500,  11.82470,  53.86931, 115.85632,  12.75342,  54.20785, 125.01183,  13.26629,  54.64459, 133.77693,  13.80317,  56.13421, 156.09734,  17.01415,  55.95164, 162.48896,  19.38645,  51.53629, 143.47912,  14.38170,  41.33600, 150.62366,  14.44765,  39.61568, 144.58612,  14.78413,  34.60500, 127.00090,  15.76417,  34.25312, 120.06588,  17.01009,  33.54699, 106.14881,  19.51038,  58.91793, 143.04129,  14.00078,  68.15572, 151.38367,  13.59754,  69.19575, 145.18473,  13.72449,  72.22501, 127.12942,  14.09426,  71.68141, 120.18587,  15.21772,  70.59053, 106.25167,  17.47225,  47.90316, 108.72374,  11.20375,  47.32633,  92.25082,  13.17530,  46.61201,  71.85162,  15.61677,  46.18798,  51.46678,  12.51121,  45.83506,  34.49978,   9.92635,  45.18707,  27.56137,  22.47094,  59.21115, 108.41401,  10.52923,  59.87222,  91.83460,  11.04489,  60.69084,  71.30373,  11.68344,  61.22535,  50.64798,   9.16895,  61.66126,  33.80224,   7.11825,  63.95394,  26.63366,  19.33642
   0.93542,  53.61910, 109.42600,  11.80650,  53.85054, 115.75694,  12.73713,  54.19274, 124.91213,  13.25327,  54.63375, 133.67677,  13.79421,  56.13691, 155.99445,  17.01786,  55.95147, 162.38791,  19.38495,  51.53102, 143.38033,  14.37972,  41.33504, 150.53099,  14.44774,  39.61302, 144.49360,  14.77816,  34.59739, 126.90881,  15.74054,  34.24488, 119.97367,  16.98560,  33.53746, 106.05636,  19.48416,  58.91227, 142.93866,  13.99564,  68.14162, 151.29025,  13.59008,  69.18311, 145.09147,  13.71263,  72.21661, 127.03661,  14.06955,  71.67412, 120.09371,  15.19760,  70.58546, 106.16084,  17.46133,  47.88111, 108.62679,  11.18889,  47.31019,  92.15317,  13.15625,  46.60319,  71.75309,  15.59253,  46.18488,  51.36819,  12.48666,  45.83672,  34.40112,   9.90154,  45.20222,  27.45954,  22.44507,  59.18857, 108.31363,  10.50717,  59.85536,  91.73449,  11.02426,  60.68105,  71.20396,  11.66458,  61.22464,  50.54816,   9.15249,  61.66796,  33.70237,   7.10377,  63.97329,  26.53981,  19.32308
