time,Hips.x,Hips.y,Hips.z,spine.x,spine.y,spine.z,spine1.x,spine1.y,spine1.z,spine2.x,spine2.y,spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightArmRoll.x,RightArmRoll.y,RightArmRoll.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightForeArmRoll.x,RightForeArmRoll.y,RightForeArmRoll.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftArmRoll.x,LeftArmRoll.y,LeftArmRoll.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftForeArmRoll.x,LeftForeArmRoll.y,LeftForeArmRoll.z,LeftHand.x,LeftHand.y,LeftHand.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightUpLegRoll.x,RightUpLegRoll.y,RightUpLegRoll.z,RightLeg.x,RightLeg.y,RightLeg.z,RightLegRoll.x,RightLegRoll.y,RightLegRoll.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftUpLegRoll.x,LeftUpLegRoll.y,LeftUpLegRoll.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftLegRoll.x,LeftLegRoll.y,LeftLegRoll.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z
   0.09375,  56.11860,  85.55220,   4.98224,  56.26363,  91.95192,   5.13398,  56.53417, 101.10948,   4.61736,  56.92619, 109.88871,   4.33913,  58.25982, 132.39408,   5.90748,  57.55920, 139.05553,   7.19128,  53.79872, 119.59635,   4.00834,  42.99916, 125.66788,   2.74319,  41.75802, 119.73776,   4.42186,  38.14301, 102.46544,   9.31122,  38.76059,  95.98850,  12.03856,  39.99993,  82.99070,  17.51175,  61.18986, 119.15523,   4.05339,  71.16453, 126.60392,   3.71072,  72.13533, 120.62294,   5.38701,  74.96293, 103.20245,  10.26947,  74.71570,  96.56830,  12.65639,  74.21955,  83.25499,  17.44642,  50.42492,  84.61230,   4.18028,  50.05795,  68.01932,   4.51941,  49.60350,  47.47144,   4.93936,  50.50734,  26.93627,   3.24946,  51.25964,   9.84414,   1.84290,  49.94523,   3.46833,  14.63155,  61.75414,  84.35718,   4.11210,  62.13250,  67.76973,   4.65344,  62.60103,  47.22890,   5.32379,  62.65854,  26.55305,   2.92083,  62.70545,   9.69091,   0.96109,  64.26792,   3.52200,  13.82311
   0.09583,  56.12000,  85.55300,   4.97653,  56.26515,  91.95265,   5.13092,  56.53587, 101.11042,   4.61815,  56.92814, 109.88976,   4.34372,  58.26264, 132.39439,   5.92203,  57.55770, 139.05509,   7.20731,  53.80102, 119.59767,   4.01731,  43.00308, 125.67338,   2.75841,  41.76284, 119.74255,   4.43522,  38.15045, 102.46815,   9.31917,  38.76958,  95.99070,  12.04495,  40.01202,  82.99187,  17.51501,  61.19214, 119.15625,   4.06199,  71.16582, 126.60633,   3.72067,  72.13643, 120.62465,   5.39454,  74.96345, 103.20208,  10.26995,  74.71536,  96.56786,  12.65658,  74.21748,  83.25441,  17.44603,  50.42629,  84.61354,   4.17423,  50.05935,  68.02061,   4.51580,  49.60495,  47.47279,   4.93877,  50.50933,  26.93751,   3.25047,  51.26208,   9.84529,   1.84524,  49.94946,   3.47013,  14.63439,  61.75551,  84.35823,   4.10585,  62.13419,  67.77083,   4.64869,  62.60312,  47.23008,   5.32092,  62.66063,  26.55386,   2.92114,  62.70753,   9.69142,   0.96400,  64.26933,   3.52340,  13.82653
   0.09792,  56.12040,  85.55160,   4.96785,  56.26567,  91.95118,   5.12494,  56.53660, 101.10917,   4.61612,  56.92914, 109.88862,   4.34565,  58.26461, 132.39244,   5.93457,  57.55585, 139.05239,   7.22168,  53.80242, 119.59681,   4.02390,  43.00631, 125.67700,   2.77097,  41.76704, 119.74546,   4.44598,  38.15749, 102.46898,   9.32469,  38.77815,  95.99100,  12.04883,  40.02369,  82.99108,  17.51559,  61.19352, 119.15506,   4.06821,  71.16624, 126.60649,   3.72818,  72.13666, 120.62409,   5.39958,  74.96315, 103.19942,  10.26777,  74.71402,  96.56511,  12.65405,  74.21406,  83.25148,  17.44279,  50.42667,  84.61259,   4.16523,  50.05948,  68.01972,   4.50943,  49.60477,  47.47197,   4.93567,  50.50935,  26.93657,   3.24893,  51.26227,   9.84425,   1.84499,  49.95110,   3.46966,  14.63458,  61.75588,  84.35710,   4.09659,  62.13460,  67.76975,   4.64119,  62.60358,  47.22907,   5.31558,  62.66111,  26.55248,   2.91901,  62.70804,   9.68974,   0.96450,  64.26898,   3.52255,  13.82752
   0.10000,  56.12040,  85.55030,   4.95996,  56.26579,  91.94981,   5.11980,  56.53694, 101.10802,   4.61505,  56.92981, 109.88758,   4.34873,  58.26643, 132.39054,   5.94890,  57.55439, 139.04971,   7.23822,  53.80357, 119.59608,   4.03191,  43.00955, 125.68116,   2.78463,  41.77136, 119.74890,   4.45789,  38.16496, 102.47032,   9.33150,  38.78722,  95.99175,  12.05388,  40.03596,  82.99066,  17.51712,  61.19464, 119.15395,   4.07585,  71.16647, 126.60663,   3.73695,  72.13670, 120.62349,   5.40584,  74.96265, 103.19670,  10.26674,  74.71236,  96.56228,  12.65259,  74.21009,  83.24842,  17.44047,  50.42664,  84.61174,   4.15702,  50.05922,  68.01893,   4.50409,  49.60422,  47.47127,   4.93389,  50.50939,  26.93577,   3.24864,  51.26279,   9.84337,   1.84596,  49.95342,   3.46922,  14.63596,  61.75584,  84.35607,   4.08810,  62.13433,  67.76878,   4.63462,  62.60302,  47.22817,   5.31139,  62.66048,  26.55120,   2.91810,  62.70734,   9.68815,   0.96626,  64.26729,   3.52176,  13.82979
   0.10208,  56.11600,  85.55020,   4.94692,  56.26151,  91.94964,   5.10959,  56.53291, 101.10807,   4.60903,  56.92617, 109.88774,   4.34702,  58.26416, 132.38977,   5.95902,  57.54928, 139.04814,   7.25090,  53.80049, 119.59659,   4.03540,  43.00892, 125.68711,   2.79346,  41.77185, 119.75413,   4.46499,  38.16869, 102.47346,   9.33358,  38.79253,  95.99425,  12.05408,  40.04444,  82.99187,  17.51354,  61.19154, 119.15400,   4.07892,  71.16257, 126.60778,   3.74093,  72.13259, 120.62391,   5.40731,  74.95793, 103.19498,  10.26089,  74.70644,  96.56043,  12.64624,  74.20176,  83.24631,  17.43313,  50.42221,  84.61209,   4.14367,  50.05428,  68.01937,   4.49384,  49.59866,  47.47179,   4.92748,  50.50445,  26.93621,   3.24365,  51.25837,   9.84373,   1.84214,  49.95057,   3.46987,  14.63244,  61.75141,  84.35625,   4.07444,  62.12997,  67.76904,   4.62294,  62.59875,  47.22851,   5.30218,  62.65660,  26.55115,   2.91228,  62.70377,   9.68778,   0.96320,  64.26282,   3.52221,  13.82723
   0.10417,  56.12110,  85.54900,   4.93901,  56.26672,  91.94836,   5.10457,  56.53840, 101.10702,   4.60831,  56.93209, 109.88680,   4.35078,  58.27165, 132.38785,   5.97513,  57.55431, 139.04540,   7.26990,  53.80706, 119.59604,   4.04458,  43.01824, 125.69244,   2.80772,  41.78227, 119.75876,   4.47755,  38.18232, 102.47602,   9.34118,  38.80768,  95.99612,  12.05967,  40.06263,  82.99234,  17.51510,  61.19808, 119.15292,   4.08765,  71.16841, 126.60768,   3.75040,  72.13820, 120.62308,   5.41427,  74.96285, 103.19200,  10.26055,  74.71009,  96.55731,  12.64538,  74.20287,  83.24291,  17.43122,  50.42727,  84.61135,   4.13545,  50.05886,  68.01871,   4.48894,  49.60263,  47.47123,   4.92668,  50.50942,  26.93558,   3.24418,  51.26418,   9.84306,   1.84377,  49.95830,   3.46934,  14.63434,  61.75647,  84.35535,   4.06588,  62.13512,  67.76821,   4.61645,  62.60401,  47.22777,   5.29825,  62.66239,  26.55000,   2.91184,  62.71000,   9.68630,   0.96561,  64.26811,   3.52160,  13.83017
   0.10625,  56.11680,  85.54960,   4.93028,  56.26252,  91.94888,   5.09878,  56.53451, 101.10777,   4.60694,  56.92867, 109.88766,   4.35402,  58.26994, 132.38768,   5.99120,  57.55045, 139.04438,   7.28914,  53.80434, 119.59731,   4.05348,  43.01851, 125.69999,   2.82148,  41.78369, 119.76559,   4.48963,  38.18709, 102.48077,   9.34834,  38.81399,  96.00013,  12.06473,  40.07203,  82.99488,  17.51593,  61.19533, 119.15361,   4.09606,  71.16501, 126.60928,   3.75944,  72.13445, 120.62391,   5.42076,  74.95811, 103.19062,  10.25963,  74.70390,  96.55578,  12.64389,  74.19373,  83.24108,  17.42858,  50.42294,  84.61241,   4.12641,  50.05376,  68.01986,   4.48340,  49.59659,  47.47250,   4.92549,  50.50406,  26.93678,   3.24426,  51.25938,   9.84419,   1.84491,  49.95509,   3.47055,  14.63568,  61.75213,  84.35627,   4.05647,  62.13059,  67.76919,   4.60921,  62.59925,  47.22883,   5.29367,  62.65798,  26.55065,   2.91086,  62.70587,   9.68662,   0.96757,  64.26290,   3.52272,  13.83265
   0.10833,  56.11630,  85.55030,   4.92120,  56.26213,  91.94950,   5.09270,  56.53443, 101.10861,   4.60536,  56.92908, 109.88863,   4.35718,  58.27217, 132.38757,   6.00764,  57.55079, 139.04339,   7.30898,  53.80551, 119.59869,   4.06249,  43.02288, 125.70797,   2.83522,  41.78929, 119.77285,   4.50170,  38.19628, 102.48593,   9.35556,  38.82478,  96.00453,  12.06978,  40.08602,  82.99777,  17.51663,  61.19647, 119.15439,   4.10457,  71.16553, 126.61090,   3.76851,  72.13473, 120.62478,   5.42726,  74.95768, 103.18929,  10.25862,  74.70205,  96.55429,  12.64229,  74.18904,  83.23927,  17.42580,  50.42241,  84.61358,   4.11702,  50.05249,  68.02112,   4.47768,  49.59439,  47.47388,   4.92431,  50.50256,  26.93809,   3.24431,  51.25846,   9.84544,   1.84598,  49.95600,   3.47177,  14.63692,  61.75159,  84.35729,   4.04670,  62.12988,  67.77028,   4.60169,  62.59833,  47.23002,   5.28894,  62.65760,  26.55141,   2.90982,  62.70594,   9.68703,   0.96954,  64.26184,   3.52395,  13.83514
   0.11042,  56.11750,  85.54990,   4.91002,  56.26342,  91.94902,   5.08457,  56.53605, 101.10836,   4.60181,  56.93122, 109.88849,   4.35849,  58.27622, 132.38631,   6.02261,  57.55311, 139.04124,   7.32755,  53.80843, 119.59899,   4.06983,  43.02916, 125.71511,   2.84720,  41.79674, 119.77927,   4.51199,  38.20716, 102.49026,   9.36096,  38.83718,  96.00807,  12.07293,  40.10148,  82.99971,  17.51526,  61.19936, 119.15405,   4.11138,  71.16781, 126.61140,   3.77588,  72.13678, 120.62451,   5.43199,  74.95906, 103.18678,  10.25566,  74.70192,  96.55162,  12.63871,  74.18587,  83.23628,  17.42100,  50.42358,  84.61364,   4.10553,  50.05263,  68.02129,   4.47000,  49.59327,  47.47418,   4.92135,  50.50216,  26.93832,   3.24255,  51.25867,   9.84562,   1.84522,  49.95782,   3.47187,  14.63629,  61.75275,  84.35723,   4.03482,  62.13089,  67.77029,   4.59216,  62.59914,  47.23012,   5.28233,  62.65918,  26.55108,   2.90698,  62.70814,   9.68635,   0.96978,  64.26287,   3.52408,  13.83591
   0.11250,  56.11440,  85.54920,   4.90209,  56.26042,  91.94823,   5.07972,  56.53337, 101.10781,   4.60162,  56.92906, 109.88805,   4.36326,  58.27601, 132.38471,   6.04137,  57.55130, 139.03873,   7.35007,  53.80709, 119.59898,   4.08076,  43.03127, 125.72212,   2.86274,  41.80012, 119.78555,   4.52586,  38.21422, 102.49441,   9.36994,  38.84583,  96.01141,  12.07961,  40.11333,  83.00144,  17.51734,  61.19797, 119.15341,   4.12178,  71.16583, 126.61158,   3.78690,  72.13457, 120.62390,   5.44029,  74.95618, 103.18388,  10.25606,  74.69741,  96.54855,  12.63850,  74.17811,  83.23289,  17.41954,  50.42044,  84.61341,   4.09729,  50.04878,  68.02116,   4.46570,  49.58853,  47.47418,   4.92191,  50.49852,  26.93827,   3.24430,  51.25594,   9.84553,   1.84797,  49.95684,   3.47163,  14.63914,  61.74962,  84.35687,   4.02617,  62.12760,  67.77002,   4.58598,  62.59568,  47.22994,   5.27921,  62.65674,  26.55047,   2.90772,  62.70653,   9.68538,   0.97366,  64.26004,   3.52389,  13.84033
   0.11458,  56.11100,  85.54740,   4.88425,  56.25710,  91.94634,   5.06501,  56.53038, 101.10616,   4.59162,  56.92660, 109.88651,   4.35831,  58.27548, 132.38198,   6.05072,  57.54922, 139.03507,   7.36331,  53.80542, 119.59788,   4.08212,  43.03312, 125.72812,   2.86873,  41.80328, 119.79080,   4.53016,  38.22121, 102.49749,   9.36931,  38.85447,  96.01368,  12.07667,  40.12528,  83.00209,  17.50974,  61.19627, 119.15166,   4.12260,  71.16350, 126.61071,   3.78844,  72.13204, 120.62223,   5.43903,  74.95306, 103.17985,  10.24660,  74.69255,  96.54437,  12.62841,  74.16978,  83.22839,  17.40817,  50.41701,  84.61208,   4.07914,  50.04436,  68.01994,   4.45157,  49.58288,  47.47309,   4.91277,  50.49400,  26.93714,   3.23636,  51.25236,   9.84436,   1.84104,  49.95526,   3.47029,  14.63232,  61.74618,  84.35543,   4.00761,  62.12375,  67.76865,   4.57000,  62.59132,  47.22867,   5.26644,  62.65333,  26.54875,   2.89888,  62.70390,   9.68329,   0.96803,  64.25603,   3.52252,  13.83519
   0.11667,  56.10880,  85.54850,   4.87639,  56.25498,  91.94735,   5.06029,  56.52858, 101.10740,   4.59167,  56.92532, 109.88786,   4.36349,  58.27611, 132.38213,   6.07043,  57.54827, 139.03426,   7.38698,  53.80493, 119.59967,   4.09369,  43.03616, 125.73704,   2.88503,  41.80752, 119.79898,   4.54472,  38.22893, 102.50354,   9.37883,  38.86371,  96.01890,  12.08382,  40.13757,  83.00562,  17.51215,  61.19575, 119.15282,   4.13364,  71.16229, 126.61283,   3.80038,  72.13065, 120.62351,   5.44807,  74.95116, 103.17873,  10.24721,  74.68881,  96.54311,  12.62841,  74.16231,  83.22684,  17.40697,  50.41478,  84.61364,   4.07097,  50.04115,  68.02162,   4.44749,  49.57846,  47.47492,   4.91377,  50.49036,  26.93890,   3.23859,  51.24936,   9.84606,   1.84428,  49.95392,   3.47183,  14.63566,  61.74394,  84.35689,   3.99901,  62.12111,  67.77020,   4.56413,  62.58818,  47.23032,   5.26393,  62.65144,  26.54995,   2.90038,  62.70303,   9.68412,   0.97279,  64.25373,   3.52403,  13.84046
   0.11875,  56.10940,  85.54860,   4.86257,  56.25566,  91.94736,   5.04965,  56.52957, 101.10764,   4.58584,  56.92680, 109.88821,   4.36284,  58.27941, 132.38125,   6.08453,  57.54993, 139.03241,   7.40507,  53.80717, 119.60044,   4.09953,  43.04189, 125.74489,   2.89572,  41.81449, 119.80610,   4.55367,  38.23950, 102.50848,   9.38269,  38.87587,  96.02302,  12.08534,  40.15292,  83.00810,  17.50896,  61.19795, 119.15298,   4.13895,  71.16374, 126.61404,   3.80681,  72.13207, 120.62388,   5.45147,  74.95245, 103.17666,  10.24179,  74.68822,  96.54089,  12.62238,  74.15796,  83.22433,  17.39972,  50.41535,  84.61421,   4.05683,  50.04104,  68.02229,   4.43750,  49.57752,  47.47573,   4.90891,  50.49057,  26.93966,   3.23500,  51.25053,   9.84677,   1.84175,  49.95691,   3.47239,  14.63323,  61.74451,  84.35736,   3.98446,  62.12158,  67.77077,   4.55243,  62.58852,  47.23101,   5.25576,  62.65374,  26.55017,   2.89627,  62.70693,   9.68397,   0.97199,  64.25623,   3.52453,  13.84013
   0.12083,  56.11110,  85.54920,   4.85214,  56.25743,  91.94786,   5.04240,  56.53163, 101.10838,   4.58344,  56.92932, 109.88906,   4.36567,  58.28365, 132.38085,   6.10225,  57.55237, 139.03102,   7.42678,  53.81040, 119.60170,   4.10889,  43.04853, 125.75310,   2.91014,  41.82246, 119.81354,   4.56631,  38.25134, 102.51368,   9.39015,  38.88941,  96.02741,  12.09047,  40.16987,  83.01088,  17.50942,  61.20115, 119.15367,   4.14780,  71.16609, 126.61592,   3.81707,  72.13442, 120.62490,   5.45857,  74.95484, 103.17516,  10.23968,  74.68860,  96.53926,  12.61970,  74.15431,  83.22245,  17.39588,  50.41702,  84.61527,   4.04608,  50.04176,  68.02347,   4.43093,  49.57707,  47.47705,   4.90750,  50.49093,  26.94091,   3.23493,  51.25156,   9.84796,   1.84279,  49.95988,   3.47348,  14.63442,  61.74617,  84.35834,   3.97329,  62.12258,  67.77183,   4.54426,  62.58871,  47.23219,   5.25132,  62.65554,  26.55089,   2.89595,  62.71004,   9.68431,   0.97503,  64.25766,   3.52541,  13.84364
   0.12292,  56.11040,  85.54910,   4.84195,  56.25680,  91.94766,   5.03541,  56.53127, 101.10842,   4.58132,  56.92938, 109.88921,   4.36881,  58.28526, 132.37974,   6.12038,  57.55198, 139.02890,   7.44886,  53.81111, 119.60222,   4.11860,  43.05252, 125.76039,   2.92516,  41.82761, 119.82007,   4.57947,  38.25989, 102.51800,   9.39790,  38.89953,  96.03092,  12.09588,  40.18314,  83.01274,  17.51015,  61.20183, 119.15367,   4.15703,  71.16581, 126.61728,   3.82804,  72.13420, 120.62536,   5.46622,  74.95476, 103.17300,  10.23768,  74.68635,  96.53700,  12.61716,  74.14772,  83.21997,  17.39225,  50.41629,  84.61563,   4.03556,  50.04010,  68.02395,   4.42459,  49.57425,  47.47768,   4.90634,  50.48892,  26.94145,   3.23518,  51.25022,   9.84844,   1.84422,  49.96030,   3.47391,  14.63600,  61.74544,  84.35863,   3.96236,  62.12149,  67.77222,   4.53650,  62.58718,  47.23270,   5.24747,  62.65637,  26.55093,   2.89626,  62.71279,   9.68397,   0.97874,  64.25880,   3.52556,  13.84777
   0.12500,  56.11220,  85.54960,   4.83025,  56.25866,  91.94806,   5.02692,  56.53337, 101.10905,   4.57770,  56.93186, 109.88995,   4.37048,  58.28911, 132.37922,   6.13712,  57.55355, 139.02736,   7.46947,  53.81416, 119.60332,   4.12685,  43.05866, 125.76798,   2.93904,  41.83502, 119.82686,   4.59146,  38.27097, 102.52251,   9.40436,  38.91231,  96.03465,  12.10008,  40.19934,  83.01492,  17.50980,  61.20486, 119.15430,   4.16483,  71.16774, 126.61947,   3.83798,  72.13634, 120.62664,   5.47268,  74.95753, 103.17160,  10.23399,  74.68692,  96.53551,  12.61296,  74.14386,  83.21830,  17.38703,  50.41806,  84.61658,   4.02353,  50.04124,  68.02502,   4.41671,  49.57461,  47.47888,   4.90360,  50.49009,  26.94257,   3.23394,  51.25208,   9.84949,   1.84423,  49.96415,   3.47499,  14.63623,  61.74720,  84.35952,   3.94993,  62.12263,  67.77321,   4.52739,  62.58753,  47.23381,   5.24247,  62.65914,  26.55158,   2.89547,  62.71755,   9.68424,   0.98138,  64.26173,   3.52623,  13.85083
   0.12708,  56.10830,  85.55090,   4.81414,  56.25482,  91.94926,   5.01401,  56.52973, 101.11049,   4.56968,  56.92855, 109.89149,   4.36773,  58.28692, 132.37950,   6.14946,  57.54874, 139.02660,   7.48555,  53.81132, 119.60517,   4.13068,  43.05868, 125.77598,   2.94886,  41.83614, 119.83409,   4.59930,  38.27531, 102.52747,   9.40646,  38.91821,  96.03884,  12.09994,  40.20839,  83.01756,  17.50518,  61.20199, 119.15577,   4.16824,  71.16362, 126.62272,   3.84398,  72.13260, 120.62895,   5.47502,  74.95489, 103.17119,  10.22566,  74.68199,  96.53502,  12.60417,  74.13434,  83.21767,  17.37732,  50.41413,  84.61833,   4.00709,  50.03641,  68.02689,   4.40438,  49.56866,  47.48090,   4.89637,  50.48424,  26.94446,   3.22834,  51.24632,   9.85128,   1.83998,  49.95997,   3.47696,  14.63223,  61.74328,  84.36121,   3.93309,  62.11808,  67.77502,   4.51405,  62.58221,  47.23575,   5.23347,  62.65671,  26.55305,   2.89071,  62.71747,   9.68532,   0.98008,  64.25977,   3.52763,  13.84991
   0.12917,  56.10770,  85.55200,   4.80388,  56.25427,  91.95026,   5.00695,  56.52935, 101.11171,   4.56749,  56.92841, 109.89283,   4.37082,  58.28765, 132.37959,   6.16759,  57.54644, 139.02563,   7.50724,  53.81154, 119.60678,   4.14030,  43.06151, 125.78333,   2.96488,  41.84015, 119.84063,   4.61329,  38.28278, 102.53165,   9.41452,  38.92742,  96.04230,  12.10586,  40.22105,  83.01959,  17.50680,  61.20220, 119.15707,   4.17748,  71.16240, 126.62607,   3.85632,  72.13173, 120.63131,   5.48350,  74.95504, 103.17067,  10.22292,  74.67957,  96.53446,  12.60104,  74.12675,  83.21704,  17.37340,  50.41351,  84.61988,   3.99648,  50.03547,  68.02854,   4.39782,  49.56734,  47.48268,   4.89482,  50.48375,  26.94614,   3.22853,  51.24650,   9.85286,   1.84162,  49.96223,   3.47879,  14.63420,  61.74265,  84.36271,   3.92212,  62.11656,  67.77663,   4.50675,  62.57959,  47.23750,   5.23073,  62.65709,  26.55432,   2.89225,  62.72030,   9.68620,   0.98511,  64.26051,   3.52872,  13.85528
   0.13125,  56.11360,  85.55310,   4.79414,  56.26021,  91.95126,   5.00039,  56.53542, 101.11294,   4.56579,  56.93465, 109.89416,   4.37437,  58.29445, 132.37969,   6.18612,  57.54973, 139.02465,   7.52914,  53.81802, 119.60834,   4.15033,  43.07025, 125.79013,   2.98180,  41.84993, 119.84663,   4.62808,  38.29557, 102.53532,   9.42312,  38.94184,  96.04527,  12.11239,  40.23874,  83.02116,  17.50917,  61.20867, 119.15843,   4.18719,  71.16725, 126.62975,   3.86970,  72.13720, 120.63398,   5.49280,  74.96233, 103.17040,  10.22031,  74.68431,  96.53418,  12.59807,  74.12637,  83.21672,  17.36973,  50.41939,  84.62142,   3.98639,  50.04076,  68.03018,   4.39168,  49.57189,  47.48446,   4.89358,  50.48805,  26.94775,   3.22920,  51.25060,   9.85434,   1.84388,  49.96785,   3.48070,  14.63683,  61.74852,  84.36422,   3.91168,  62.12185,  67.77825,   4.50018,  62.58415,  47.23928,   5.22893,  62.66552,  26.55563,   2.89475,  62.73189,   9.68713,   0.99111,  64.27006,   3.52974,  13.86158
   0.13333,  56.10800,  85.55460,   4.78635,  56.25464,  91.95266,   4.99574,  56.52991, 101.11456,   4.56594,  56.92921, 109.89589,   4.37970,  58.28917, 132.38021,   6.20623,  57.54045, 139.02407,   7.55249,  53.81266, 119.61024,   4.16201,  43.06685, 125.79687,   3.00100,  41.84759, 119.85255,   4.64513,  38.29631, 102.53887,   9.43388,  38.94428,  96.04815,  12.12112,  40.24459,  83.02269,  17.51383,  61.20330, 119.16025,   4.19865,  71.16013, 126.63407,   3.88548,  72.13082, 120.63725,   5.50424,  74.95808, 103.17061,  10.21915,  74.67711,  96.53444,  12.59670,  74.11325,  83.21707,  17.36793,  50.41377,  84.62333,   3.97822,  50.03489,  68.03220,   4.38741,  49.56570,  47.48661,   4.89413,  50.48201,  26.94974,   3.23177,  51.24469,   9.85620,   1.84814,  49.96380,   3.48312,  14.64155,  61.74291,  84.36613,   3.90322,  62.11510,  67.78028,   4.49552,  62.57601,  47.24144,   5.22898,  62.66122,  26.55729,   2.89930,  62.73071,   9.68840,   0.99933,  64.26647,   3.53080,  13.86998
   0.13542,  56.10740,  85.55690,   4.76956,  56.25403,  91.95485,   4.98204,  56.52930, 101.11698,   4.55695,  56.92856, 109.89842,   4.37581,  58.28824, 132.38157,   6.21689,  57.53510, 139.02428,   7.56636,  53.81192, 119.61288,   4.16430,  43.06788, 125.80410,   3.01151,  41.84971, 119.85898,   4.65350,  38.30163, 102.54293,   9.43606,  38.95134,  96.05154,  12.12126,  40.25517,  83.02474,  17.50988,  61.20256, 119.16293,   4.20086,  71.15767, 126.63926,   3.89265,  72.12938, 120.64136,   5.50678,  74.95966, 103.17157,  10.20820,  74.67538,  96.53550,  12.58566,  74.10490,  83.21836,  17.35671,  50.41317,  84.62602,   3.96102,  50.03410,  68.03499,   4.37408,  49.56468,  47.48951,   4.88560,  50.48124,  26.95249,   3.22538,  51.24413,   9.85881,   1.84352,  49.96504,   3.48635,  14.63742,  61.74230,  84.36886,   3.88583,  62.11344,  67.78311,   4.48160,  62.57303,  47.24439,   5.21936,  62.66287,  26.55972,   2.89454,  62.73614,   9.69040,   0.99853,  64.26931,   3.53214,  13.86918
   0.13750,  56.11110,  85.55780,   4.75502,  56.25770,  91.95565,   4.97054,  56.53291, 101.11799,   4.55011,  56.93202, 109.89955,   4.37401,  58.29106, 132.38155,   6.22947,  57.53311, 139.02307,   7.58213,  53.81515, 119.61406,   4.16856,  43.07269, 125.80966,   3.02457,  41.85563, 119.86372,   4.66446,  38.31079, 102.54531,   9.44086,  38.96230,  96.05326,  12.12401,  40.26975,  83.02512,  17.50852,  61.20580, 119.16427,   4.20515,  71.15916, 126.64315,   3.90247,  72.13205, 120.64412,   5.51171,  74.96573, 103.17106,  10.19888,  74.67771,  96.53516,  12.57637,  74.09971,  83.21835,  17.34747,  50.41687,  84.62728,   3.94603,  50.03768,  68.03634,   4.36297,  49.56811,  47.49099,   4.87928,  50.48428,  26.95377,   3.22129,  51.24684,   9.85993,   1.84128,  49.96929,   3.48819,  14.63569,  61.74601,  84.37021,   3.87072,  62.11585,  67.78454,   4.46976,  62.57385,  47.24594,   5.21156,  62.66865,  26.56071,   2.89190,  62.74597,   9.69093,   1.00010,  64.27628,   3.53166,  13.87060
   0.13958,  56.10890,  85.55970,   4.74729,  56.25545,  91.95745,   4.96583,  56.53055, 101.12001,   4.55002,  56.92944, 109.90167,   4.37893,  58.28754, 132.38254,   6.24871,  57.52446, 139.02283,   7.60452,  53.81221, 119.61619,   4.17946,  43.07116, 125.81594,   3.04477,  41.85512, 119.86921,   4.68251,  38.31321, 102.54848,   9.45269,  38.96643,  96.05574,  12.13377,  40.27729,  83.02623,  17.51411,  61.20288, 119.16666,   4.21617,  71.15446, 126.64816,   3.91952,  72.12869, 120.64799,   5.52366,  74.96629, 103.17157,  10.19596,  74.67425,  96.53589,  12.57356,  74.08820,  83.21952,  17.34490,  50.41469,  84.62951,   3.93783,  50.03541,  68.03868,   4.35864,  49.56573,  47.49346,   4.87975,  50.48157,  26.95603,   3.22407,  51.24385,   9.86202,   1.84598,  49.96781,   3.49108,  14.64094,  61.74382,  84.37257,   3.86246,  62.11242,  67.78699,   4.46466,  62.56886,  47.24849,   5.21037,  62.66924,  26.56269,   2.89609,  62.75111,   9.69244,   1.00868,  64.27843,   3.53188,  13.87891
   0.14167,  56.11120,  85.56130,   4.73297,  56.25769,  91.95895,   4.95452,  56.53263, 101.12172,   4.54332,  56.93125, 109.90349,   4.37723,  58.28816, 132.38324,   6.26135,  57.51970, 139.02226,   7.62028,  53.81357, 119.61799,   4.18373,  43.07379, 125.82170,   3.05871,  41.85881, 119.87416,   4.69431,  38.32001, 102.55107,   9.45823,  38.97503,  96.05767,  12.13727,  40.28949,  83.02682,  17.51350,  61.20426, 119.16878,   4.22061,  71.15397, 126.65302,   3.93043,  72.12976, 120.65168,   5.52927,  74.97189, 103.17189,  10.18614,  74.67569,  96.53646,  12.56391,  74.08129,  83.22058,  17.33559,  50.41700,  84.63144,   3.92303,  50.03768,  68.04071,   4.34771,  49.56794,  47.49560,   4.87361,  50.48348,  26.95797,   3.22034,  51.24552,   9.86379,   1.84425,  49.97100,   3.49370,  14.63979,  61.74614,  84.37464,   3.84763,  62.11323,  67.78914,   4.45299,  62.56781,  47.25075,   5.20263,  62.67392,  26.56435,   2.89388,  62.76046,   9.69362,   1.01098,  64.28458,   3.53157,  13.88089
