time,Hips.x,Hips.y,Hips.z,spine.x,spine.y,spine.z,spine1.x,spine1.y,spine1.z,spine2.x,spine2.y,spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightArmRoll.x,RightArmRoll.y,RightArmRoll.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightForeArmRoll.x,RightForeArmRoll.y,RightForeArmRoll.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftArmRoll.x,LeftArmRoll.y,LeftArmRoll.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftForeArmRoll.x,LeftForeArmRoll.y,LeftForeArmRoll.z,LeftHand.x,LeftHand.y,LeftHand.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightUpLegRoll.x,RightUpLegRoll.y,RightUpLegRoll.z,RightLeg.x,RightLeg.y,RightLeg.z,RightLegRoll.x,RightLegRoll.y,RightLegRoll.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftUpLegRoll.x,LeftUpLegRoll.y,LeftUpLegRoll.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftLegRoll.x,LeftLegRoll.y,LeftLegRoll.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z
   1.72500,  53.96830,  62.27530,  -5.66447,  53.72062,  68.14071,  -3.10790,  53.44644,  76.73385,   0.09894,  53.55677,  84.71410,   3.78804,  54.93515, 103.51126,  16.25789,  54.45260, 110.30414,  16.62899,  50.36619,  93.12127,   8.61178,  41.40666,  99.99103,  13.86799,  41.29147,  94.45907,  16.85274,  40.95597,  78.34641,  25.54624,  41.16877,  75.15459,  31.83412,  41.59581,  68.74931,  44.45256,  57.72647,  93.11713,   7.80444,  66.00791, 101.61187,  11.59280,  67.45462,  95.85603,  13.66689,  71.66837,  79.09128,  19.70798,  69.36891,  76.52080,  25.86230,  64.75439,  71.36242,  38.21269,  48.29083,  61.08061,  -6.19697,  50.28906,  51.49045,   7.20499,  52.76356,  39.61448,  23.80127,  51.08896,  24.07833,  10.34060,  49.69514,  11.14706,  -0.86319,  47.81381,   3.70169,  11.25932,  59.50354,  62.11124,  -7.47520,  60.48335,  52.27334,   5.86030,  61.69667,  40.09072,  22.37412,  61.15229,  24.59493,   8.48699,  60.70833,  11.95737,  -2.83863,  65.13556,   3.63652,   7.98225
   1.72708,  53.96570,  62.38230,  -5.61121,  53.71746,  68.25278,  -3.06636,  53.44287,  76.85250,   0.12276,  53.55339,  84.84081,   3.79435,  54.93422, 103.66683,  16.22032,  54.45161, 110.46001,  16.58588,  50.36380,  93.25925,   8.59906,  41.43451, 100.17300,  13.84907,  41.33033,  94.66756,  16.88286,  41.02689,  78.63217,  25.71923,  41.25211,  75.54249,  32.05750,  41.70408,  69.34216,  44.77703,  57.72394,  93.25303,   7.79059,  65.94270, 101.80516,  11.58635,  67.39110,  96.07822,  13.73785,  71.60976,  79.39767,  20.00440,  69.24447,  76.91638,  26.17036,  64.49784,  71.93698,  38.54412,  48.28834,  61.18637,  -6.14215,  50.28724,  51.56222,   7.23532,  52.76258,  39.64416,  23.80128,  51.08381,  24.09881,  10.35176,  49.68652,  11.15987,  -0.84274,  47.81764,   3.71668,  11.28303,  59.50121,  62.21481,  -7.42081,  60.46873,  52.33459,   5.88427,  61.66684,  40.09957,  22.36040,  61.12968,  24.59726,   8.48026,  60.69159,  11.95440,  -2.83966,  65.10076,   3.65121,   8.00212
   1.72916,  53.99150,  62.43570,  -5.59628,  53.74309,  68.31112,  -3.06286,  53.46845,  76.91736,   0.10860,  53.57911,  84.91396,   3.76210,  54.96106, 103.77062,  16.14139,  54.47890, 110.56412,  16.50166,  50.38995,  93.34426,   8.54626,  41.49051, 100.30211,  13.78868,  41.39627,  94.82295,  16.86999,  41.12179,  78.86407,  25.84475,  41.36046,  75.87325,  32.22977,  41.83944,  69.87131,  45.04313,  57.75003,  93.33601,   7.73719,  65.90777, 101.94456,  11.53703,  67.35653,  96.24650,  13.76365,  71.57625,  79.65008,  20.24903,  69.14465,  77.26880,  26.42862,  64.26497,  72.49008,  38.82972,  48.31418,  61.23896,  -6.12578,  50.31256,  51.57778,   7.22505,  52.78726,  39.61387,  23.75803,  51.10574,  24.05752,  10.32158,  49.70615,  11.10943,  -0.86205,  47.85059,   3.66937,  11.26769,  59.52728,  62.26449,  -7.40469,  60.48332,  52.34037,   5.86850,  61.66721,  40.05097,  22.30515,  61.13807,  24.54048,   8.43384,  60.70653,  11.89095,  -2.87887,  65.09869,   3.60461,   7.98270
   1.73125,  53.97190,  62.57810,  -5.52299,  53.72378,  68.45830,  -3.00066,  53.44953,  77.07099,   0.15328,  53.56027,  85.07608,   3.78815,  54.94196, 103.96522,  16.11785,  54.46076, 110.75905,  16.47309,  50.37099,  93.51885,   8.55018,  41.50082, 100.52072,  13.78359,  41.41531,  95.06744,  16.91074,  41.16624,  79.18397,  26.01901,  41.41958,  76.28813,  32.44711,  41.92797,  70.47682,  45.34691,  57.73106,  93.50862,   7.74106,  65.82990, 102.17233,  11.54152,  67.27785,  96.50297,  13.84075,  71.49520,  79.99014,  20.53759,  68.99661,  77.72170,  26.73289,  63.98249,  73.16944,  39.16552,  48.29452,  61.38103,  -6.05115,  50.29113,  51.67962,   7.27074,  52.76363,  39.66590,  23.76788,  51.08013,  24.09654,  10.34675,  49.67890,  11.13762,  -0.82411,  47.83761,   3.70194,  11.31049,  59.50795,  62.40284,  -7.33019,  60.45318,  52.43346,   5.90982,  61.62369,  40.08801,  22.30538,  61.10279,  24.56719,   8.44533,  60.67798,  11.90922,  -2.85821,  65.05295,   3.63860,   8.02226
   1.73333,  54.01610,  62.64500,  -5.49819,  53.76874,  68.52985,  -2.98665,  53.49532,  77.14896,   0.14977,  53.60606,  85.16284,   3.76521,  54.98587, 104.08679,  16.04164,  54.50640, 110.88097,  16.39236,  50.41600,  93.61887,   8.50314,  41.57463, 100.66474,  13.72622,  41.49674,  95.23711,  16.89788,  41.26987,  79.42836,  26.13581,  41.53926,  76.62374,  32.60358,  42.07986,  70.99548,  45.58299,  57.77613,  93.60672,   7.69462,  65.81819, 102.32464,  11.49169,  67.26512,  96.68444,  13.86214,  71.47952,  80.25650,  20.76643,  68.91344,  78.11419,  26.97902,  63.76386,  73.81502,  39.44633,  48.33857,  61.44812,  -6.02515,  50.33193,  51.70361,   7.26574,  52.80040,  39.63652,  23.72449,  51.11620,  24.05305,  10.31983,  49.71439,  11.08239,  -0.83733,  47.88784,   3.65182,  11.30262,  59.55243,  62.46532,  -7.30410,  60.48744,  52.44941,   5.90147,  61.64529,  40.04636,  22.25440,  61.13309,  24.51442,   8.40648,  60.71536,  11.84739,  -2.88716,  65.07436,   3.59097,   8.01050
   1.73541,  53.99110,  62.78770,  -5.43148,  53.74490,  68.67712,  -2.93057,  53.47268,  77.30269,   0.18815,  53.58327,  85.32574,   3.78322,  54.95954, 104.28704,  16.00226,  54.48267, 111.08161,  16.34916,  50.39175,  93.79587,   8.49488,  41.57897, 100.88598,  13.70640,  41.50773,  95.48398,  16.92166,  41.30024,  79.74986,  26.28658,  41.58712,  77.03323,  32.79105,  42.16282,  71.58154,  45.84411,  57.75201,  93.78187,   7.68760,  65.73899, 102.55363,  11.47696,  67.18546,  96.94369,  13.91846,  71.39854,  80.60393,  21.02970,  68.76483,  78.59931,  27.25991,  63.47955,  74.57645,  39.76259,  48.31334,  61.59146,  -5.95738,  50.30177,  51.80146,   7.30077,  52.76415,  39.67802,  23.71897,  51.08109,  24.08026,  10.33080,  49.68023,  11.09770,  -0.81263,  47.86824,   3.67235,  11.33270,  59.52773,  62.60322,  -7.23600,  60.45284,  52.53950,   5.93388,  61.59844,  40.07724,  22.24259,  61.09499,  24.53470,   8.40625,  60.68440,  11.85902,  -2.87794,  65.02813,   3.61489,   8.03510
   1.73750,  54.02330,  62.86700,  -5.40454,  53.77861,  68.76094,  -2.91413,  53.50789,  77.39300,   0.18669,  53.61821,  85.42555,   3.76048,  54.98940, 104.42652,  15.91833,  54.51593, 111.22149,  16.26197,  50.42459,  93.91054,   8.44391,  41.64024, 101.04524,  13.64255,  41.57468,  95.66880,  16.90050,  41.38374,  80.00914,  26.38976,  41.68949,  77.37746,  32.92820,  42.30307,  72.09624,  46.04945,  57.78506,  93.89477,   7.63843,  65.71835, 102.72014,  11.41604,  67.16484,  97.14153,  13.92828,  71.37793,  80.89300,  21.24556,  68.67665,  79.03637,  27.49268,  63.25577,  75.31051,  40.02930,  48.34524,  61.67180,  -5.92953,  50.32703,  51.83390,   7.29412,  52.78119,  39.65117,  23.66961,  51.10012,  24.03876,  10.29827,  49.70091,  11.04402,  -0.83116,  47.90345,   3.62413,  11.31967,  59.56024,  62.67741,  -7.20755,  60.47578,  52.56450,   5.92527,  61.60952,  40.04134,  22.18809,  61.11433,  24.48830,   8.36325,  60.71048,  11.80406,  -2.91156,  65.03967,   3.57062,   8.01532
   1.73958,  53.97680,  63.03160,  -5.34680,  53.73391,  68.93000,  -2.86681,  53.46496,  77.56861,   0.21590,  53.57486,  85.61096,   3.76757,  54.93965, 104.65362,  15.86075,  54.47024, 111.44901,  16.20159,  50.37861,  94.11147,   8.42098,  41.62258, 101.29121,  13.60537,  41.56192,  95.94023,  16.90505,  41.38524,  80.35472,  26.51588,  41.71113,  77.80509,  33.08578,  42.36512,  72.68853,  46.27017,  57.73932,  94.09401,   7.61778,  65.62010, 102.97289,  11.37988,  67.06712,  97.42663,  13.96245,  71.28180,  81.27233,  21.48459,  68.51316,  79.57257,  27.74685,  62.95711,  76.16151,  40.31387,  48.29837,  61.83777,  -5.87101,  50.27212,  51.94971,   7.31638,  52.71631,  39.70486,  23.64696,  51.03935,  24.07717,  10.29297,  49.64355,  11.06970,  -0.82202,  47.86059,   3.65540,  11.33436,  59.51409,  62.83660,  -7.14818,  60.42044,  52.67308,   5.94614,  61.54281,  40.08724,  22.16130,  61.05545,  24.52346,   8.34828,  60.65798,  11.83045,  -2.91689,  64.97309,   3.60646,   8.02267
   1.74166,  54.03780,  63.10100,  -5.28308,  53.79695,  69.00382,  -2.81342,  53.52996,  77.64899,   0.25101,  53.63932,  85.70140,   3.77984,  54.99652, 104.78743,  15.80529,  54.53174, 111.58327,  16.14370,  50.43995,  94.21795,   8.40165,  41.71224, 101.44329,  13.57043,  41.65572,  96.11761,  16.91087,  41.49109,  80.60579,  26.64041,  41.83830,  78.13548,  33.23946,  42.53506,  73.17808,  46.48233,  57.80095,  94.19888,   7.60117,  65.63010, 103.13129,  11.34431,  67.07797,  97.61826,  13.99661,  71.29512,  81.56073,  21.72181,  68.45962,  80.02539,  27.99662,  62.76940,  76.94431,  40.58880,  48.35897,  61.90882,  -5.80665,  50.32314,  51.96825,   7.34263,  52.75547,  39.65835,  23.62602,  51.08345,  24.01466,  10.29016,  49.69178,  10.99387,  -0.80974,  47.92332,   3.58537,  11.35229,  59.57545,  62.90037,  -7.08272,  60.47329,  52.68455,   5.97143,  61.58511,  40.03394,  22.13684,  61.10576,  24.45899,   8.33612,  60.71482,  11.75689,  -2.91901,  65.01583,   3.54135,   8.03245
   1.74375,  54.02480,  63.35720,  -5.21183,  53.78617,  69.26441,  -2.75248,  53.52128,  77.91618,   0.29345,  53.63000,  85.97887,   3.79876,  54.97859, 105.10977,  15.75368,  54.51892, 111.90606,  16.08988,  50.42709,  94.51193,   8.38756,  41.72773, 101.78351,  13.53925,  41.67467,  96.48296,  16.91948,  41.52011,  81.04434,  26.76491,  41.88969,  78.65083,  33.39099,  42.63136,  73.84759,  46.68812,  57.78842,  94.49132,   7.59014,  65.56652, 103.47742,  11.31113,  67.01552,  97.99842,  14.03244,  71.23594,  82.04001,  21.95865,  68.33433,  80.67524,  28.24264,  62.51144,  77.93643,  40.85326,  48.34553,  62.16690,  -5.73488,  50.29872,  52.17160,   7.37449,  52.71746,  39.79394,  23.60846,  51.05180,  24.13320,  10.29183,  49.66542,  11.09822,  -0.79206,  47.91154,   3.69587,  11.37582,  59.56284,  63.15074,  -7.00961,  60.45266,  52.88098,   6.00271,  61.55454,  40.16359,  22.11631,  61.08238,  24.57657,   8.32899,  60.69730,  11.86462,  -2.91522,  64.98443,   3.65696,   8.04758
   1.74583,  54.04230,  63.45390,  -5.17360,  53.80602,  69.36548,  -2.72454,  53.54333,  78.02388,   0.30269,  53.65127,  86.09701,   3.78389,  54.99041, 105.27394,  15.66590,  54.53620, 112.07070,  16.00003,  50.44448,  94.64693,   8.33848,  41.77361, 101.96551,  13.47161,  41.72343,  96.68986,  16.89061,  41.57725,  81.32373,  26.84894,  41.97014,  79.00470,  33.50012,  42.75857,  74.35091,  46.84761,  57.80617,  94.62485,   7.54443,  65.53352, 103.66491,  11.24037,  66.98383,  98.22062,  14.02981,  71.20806,  82.36333,  22.15444,  68.24139,  81.17372,  28.44366,  62.28793,  78.78643,  41.06475,  48.36256,  62.26564,  -5.69626,  50.30353,  52.21339,   7.37132,  52.70712,  39.76521,  23.55353,  51.04941,  24.08625,  10.25737,  49.66965,  11.03610,  -0.80949,  47.93050,   3.64012,  11.36437,  59.58076,  63.24145,  -6.96939,  60.46331,  52.91590,   5.99918,  61.55621,  40.12940,  22.05861,  61.09107,  24.52923,   8.28593,  60.71173,  11.80655,  -2.94634,  64.98494,   3.60647,   8.02756
   1.74791,  54.03090,  63.63280,  -5.03689,  53.79703,  69.54874,  -2.59815,  53.53658,  78.21379,   0.41017,  53.64363,  86.29751,   3.86675,  54.97262, 105.52140,  15.67379,  54.52412, 112.31864,  16.00586,  50.43268,  94.86454,   8.38610,  41.79048, 102.23097,  13.49913,  41.74262,  96.97994,  16.95587,  41.60320,  81.68557,  27.02414,  42.02020,  79.43888,  33.69865,  42.85703,  74.93027,  47.09293,  57.79475,  94.84107,   7.59565,  65.47137, 103.93545,  11.26394,  66.92302,  98.52643,  14.12048,  71.15115,  82.77187,  22.44058,  68.12078,  81.76062,  28.73063,  62.03949,  79.73125,  41.35340,  48.35069,  62.44669,  -5.55927,  50.27823,  52.33533,   7.46461,  52.66519,  39.81395,  23.59272,  51.01652,  24.11536,  10.31861,  49.64428,  11.04889,  -0.72989,  47.92002,   3.65963,  11.45017,  59.56981,  63.41427,  -6.83057,  60.44589,  53.03101,   6.09229,  61.53078,  40.17305,  22.09511,  61.07227,  24.55826,   8.33879,  60.69833,  11.82366,  -2.88014,  64.95706,   3.63118,   8.10506
   1.75000,  54.04750,  63.75970,  -4.99723,  53.81606,  69.68000,  -2.56887,  53.55783,  78.35174,   0.42033,  53.66389,  86.44614,   3.85184,  54.98220, 105.71765,  15.58220,  54.53955, 112.51538,  15.91212,  50.44854,  95.03046,   8.33514,  41.83530, 102.44566,  13.42645,  41.78930,  97.21897,  16.91990,  41.65531,  81.99548,  27.09510,  42.09710,  79.81924,  33.79132,  42.98367,  75.45198,  47.22917,  57.81101,  95.00566,   7.54845,  65.43662, 104.15484,  11.18673,  66.88963,  98.78153,  14.10921,  71.12172,  83.13096,  22.62135,  68.02928,  82.29959,  28.90753,  61.82343,  80.63122,  41.52255,  48.36681,  62.57579,  -5.51945,  50.27978,  52.40321,   7.45883,  52.64870,  39.80601,  23.53045,  51.01038,  24.08620,  10.28020,  49.64675,  11.00206,  -0.74845,  47.93766,   3.61991,  11.43806,  59.58689,  63.53502,  -6.78867,  60.45731,  53.09205,   6.08637,  61.53518,  40.16017,  22.02999,  61.08259,  24.52898,   8.29210,  60.71348,  11.78100,  -2.91179,  64.95717,   3.59645,   8.08514
   1.75208,  54.03640,  63.99310,  -4.97600,  53.80734,  69.91777,  -2.55809,  53.55126,  78.59621,   0.41178,  53.65622,  86.70136,   3.81787,  54.96349, 106.02087,  15.47025,  54.52672, 112.81909,  15.79782,  50.43634,  95.30303,   8.26450,  41.85237, 102.76801,  13.33245,  41.80778,  97.56532,  16.86158,  41.67793,  82.41175,  27.14066,  42.14507,  80.30428,  33.85712,  43.08252,  76.07504,  47.33561,  57.79921,  95.27697,   7.48167,  65.37319, 104.48155,  11.08794,  66.82744,  99.14422,  14.07503,  71.06316,  83.59846,  22.77535,  67.91061,  82.94701,  29.05290,  61.58413,  81.63970,  41.65057,  48.35525,  62.81138,  -5.49817,  50.25256,  52.57548,   7.43254,  52.60209,  39.89986,  23.44525,  50.97493,  24.15706,  10.22093,  49.62059,  11.05378,  -0.78612,  47.92697,   3.67919,  11.40712,  59.57630,  63.76225,  -6.76508,  60.44207,  53.25741,   6.05985,  61.51419,  40.24889,  21.94139,  61.06718,  24.59930,   8.22429,  60.70262,  11.83632,  -2.96266,  64.93056,   3.66037,   8.04673
   1.75416,  54.08120,  64.13400,  -4.89421,  53.85442,  70.06306,  -2.48688,  53.60037,  78.74822,   0.46346,  53.70413,  86.86414,   3.84384,  55.00012, 106.23181,  15.41726,  54.56915, 113.03053,  15.74217,  50.47960,  95.48316,   8.25336,  41.92532, 102.99902,  13.29625,  41.88180,  97.81996,  16.85996,  41.75505,  82.73519,  27.23979,  42.24795,  80.69503,  33.97517,  43.23710,  76.60087,  47.49161,  57.84289,  95.45590,   7.47444,  65.36433, 104.71656,  11.04692,  66.81951,  99.41533,  14.09715,  71.05796,  83.97469,  22.98140,  67.84764,  83.50172,  29.24563,  61.40522,  82.55257,  41.81660,  48.39961,  62.95441,  -5.41642,  50.28034,  52.65313,   7.46469,  52.60932,  39.89656,  23.41600,  50.99478,  24.12881,  10.21990,  49.65093,  11.00476,  -0.76366,  47.97314,   3.63810,  11.43657,  59.62164,  63.89700,  -6.68079,  60.48373,  53.32811,   6.09165,  61.55128,  40.24029,  21.90821,  61.10899,  24.56987,   8.21475,  60.74828,  11.78991,  -2.95292,  64.95921,   3.62350,   8.07006
   1.75625,  54.08500,  64.34670,  -4.81584,  53.86034,  70.28019,  -2.41923,  53.60814,  78.97208,   0.51137,  53.71059,  87.09876,   3.86584,  54.99524, 106.51447,  15.35975,  54.56988, 113.31369,  15.68158,  50.48140,  95.73502,   8.23805,  41.95729, 103.30293,  13.25412,  41.91460,  98.14708,  16.85134,  41.79026,  83.12991,  27.32877,  42.30919,  81.15586,  34.08187,  43.35057,  77.19437,  47.63387,  57.84509,  95.70662,   7.46300,  65.31274, 105.02417,  11.00025,  66.76856,  99.75899,  14.11201,  71.00884,  84.42338,  23.17549,  67.74328,  84.12580,  29.42193,  61.19001,  83.52862,  41.95720,  48.40301,  63.16912,  -5.33819,  50.26628,  52.80049,   7.49132,  52.57366,  39.96051,  23.37871,  50.97270,  24.16562,  10.21345,  49.64017,  11.01898,  -0.74445,  47.97861,   3.66080,  11.46311,  59.62603,  64.10363,  -6.59979,  60.48552,  53.46837,   6.11761,  61.54986,  40.29836,  21.86602,  61.11146,  24.60448,   8.19933,  60.75393,  11.80537,  -2.94650,  64.94690,   3.64986,   8.09138
   1.75833,  54.12460,  64.50950,  -4.76077,  53.90185,  70.44744,  -2.37505,  53.65126,  79.14608,   0.53560,  53.75230,  87.28348,   3.86405,  55.02570, 106.74689,  15.27826,  54.60564, 113.54661,  15.59649,  50.51847,  95.93680,   8.19892,  42.02509, 103.55800,  13.18635,  41.98299,  98.42492,  16.81600,  41.86035,  83.47407,  27.38787,  42.40546,  81.56517,  34.15761,  43.49938,  77.73442,  47.74302,  57.88256,  95.90731,   7.42766,  65.29484, 105.28264,  10.92850,  66.75075, 100.05329,  14.10007,  70.99129,  84.82204,  23.33772,  67.67341,  84.69540,  29.56236,  61.01513,  84.44126,  42.05386,  48.44225,  63.33376,  -5.28336,  50.28717,  52.89577,   7.49245,  52.57182,  39.96991,  23.31335,  50.98570,  24.14558,  10.18168,  49.66552,  10.97444,  -0.74826,  48.02060,   3.62516,  11.46692,  59.66625,  64.26047,  -6.54196,  60.52438,  53.55641,   6.11768,  61.58703,  40.30120,  21.79456,  61.15184,  24.58096,   8.15810,  60.79692,  11.76036,  -2.96308,  64.97049,   3.61733,   8.09135
   1.76041,  54.07460,  64.76110,  -4.66924,  53.85349,  70.70356,  -2.29463,  53.60422,  79.40896,   0.59586,  53.70375,  87.55699,   3.89823,  54.96611, 107.06754,  15.23291,  54.55094, 113.86776,  15.54689,  50.46537,  96.22713,   8.19593,  42.00334, 103.90293,  13.15284,  41.96168,  98.79213,  16.81381,  41.84034,  83.90620,  27.47691,  42.41164,  82.06176,  34.26234,  43.55811,  78.36037,  47.87925,  57.82983,  96.19659,   7.42831,  65.18485, 105.63069,  10.89184,  66.64030, 100.43679,  14.12134,  70.87952,  85.30878,  23.52772,  67.51241,  85.34700,  29.72704,  60.75536,  85.42370,  42.16775,  48.39195,  63.58695,  -5.19215,  50.21788,  53.07775,   7.52788,  52.47901,  40.06369,  23.27971,  50.90892,  24.20736,  10.18478,  49.60207,  11.00958,  -0.71459,  47.97434,   3.66979,  11.50860,  59.61692,  64.50627,  -6.44753,  60.47485,  53.73096,   6.15154,  61.53725,  40.38750,  21.75339,  61.10400,  24.63762,   8.15112,  60.75066,  11.79284,  -2.94218,  64.90303,   3.66424,   8.13085
   1.76250,  54.12670,  64.91530,  -4.61036,  53.90690,  70.86232,  -2.24709,  53.65860,  79.57449,   0.62301,  53.75652,  87.73304,   3.89935,  55.00821, 107.28993,  15.15509,  54.59741, 114.09064,  15.46406,  50.51373,  96.41968,   8.16028,  42.08378, 104.15145,  13.08473,  42.04247,  99.06243,  16.77591,  41.92218,  84.23993,  27.52702,  42.51954,  82.45952,  34.32730,  43.71832,  78.88663,  47.97399,  57.87855,  96.38813,   7.39609,  65.17405, 105.88210,  10.82172,  66.62822, 100.72304,  14.10715,  70.86370,  85.69652,  23.67647,  67.45084,  85.89227,  29.84774,  60.60197,  86.28510,  42.23214,  48.44382,  63.74246,  -5.13367,  50.25009,  53.16013,   7.52842,  52.48689,  40.05552,  23.20848,  50.93390,  24.16453,  10.15359,  49.64129,  10.93790,  -0.71245,  48.03126,   3.60813,  11.51908,  59.66973,  64.65488,  -6.38561,  60.52879,  53.80573,   6.14986,  61.59260,  40.37085,  21.67296,  61.16017,  24.58783,   8.10913,  60.80751,  11.71602,  -2.95282,  64.93697,   3.60416,   8.14103
   1.76458,  54.09280,  65.15250,  -4.47142,  53.87392,  71.10416,  -2.11977,  53.62619,  79.82311,   0.72973,  53.72240,  87.99204,   3.98014,  54.96394, 107.59426,  15.15788,  54.55685, 114.39546,  15.46100,  50.47541,  96.69478,   8.20486,  42.07832, 104.48397,  13.09486,  42.03739,  99.41619,  16.81515,  41.91817,  84.65554,  27.65103,  42.54133,  82.93903,  34.46541,  43.79189,  79.49437,  48.14039,  57.84055,  96.66225,   7.44385,  65.07390, 106.21729,  10.83125,  66.52598, 101.09231,  14.17052,  70.75537,  86.16507,  23.89663,  67.30033,  86.50948,  30.03784,  60.36681,  87.20063,  42.36194,  48.40977,  63.98061,  -4.99520,  50.19580,  53.32338,   7.60678,  52.40753,  40.12600,  23.21243,  50.87238,  24.19743,  10.20129,  49.59463,  10.93953,  -0.62834,  48.00294,   3.62046,  11.61201,  59.63660,  64.88672,  -6.24348,  60.49817,  53.96112,   6.22523,  61.56508,  40.43156,  21.66567,  61.13214,  24.61161,   8.14494,  60.77906,  11.70969,  -2.88186,  64.88361,   3.61716,   8.23533
   1.76666,  54.14240,  65.32600,  -4.40952,  53.92417,  71.28231,  -2.06961,  53.67675,  80.00800,   0.75919,  53.77124,  88.18720,   3.98375,  55.00322, 107.83402,  15.08396,  54.59920, 114.63569,  15.38056,  50.52029,  96.90578,   8.17261,  42.15707, 104.75436,  13.02555,  42.11672,  99.70730,  16.77391,  41.99920,  85.00700,  27.69154,  42.64714,  83.35375,  34.51923,  43.94741,  80.03605,  48.22095,  57.88572,  96.87222,   7.41454,  65.05362, 106.49030,  10.76241,  66.50280, 101.39904,  14.15410,  70.72373,  86.57000,  24.03290,  67.23127,  87.06064,  30.14293,  60.22266,  88.04525,  42.40444,  48.45927,  64.15484,  -4.93386,  50.22455,  53.42106,   7.60593,  52.41058,  40.12891,  23.13456,  50.89453,  24.16097,  10.16952,  49.63267,  10.87030,  -0.62174,  48.05955,   3.56284,  11.62794,  59.68700,  65.05506,  -6.17827,  60.55225,  54.05081,   6.22083,  61.62372,  40.42387,  21.57507,  61.18784,  24.56458,   8.10061,  60.83236,  11.63057,  -2.88845,  64.91060,   3.56015,   8.25446
   1.76875,  54.09490,  65.55710,  -4.27115,  53.87720,  71.51804,  -1.94299,  53.63000,  80.25043,   0.86507,  53.72282,  88.43982,   4.06368,  54.94577, 108.13107,  15.08591,  54.54427, 114.93319,  15.37554,  50.46813,  97.17420,   8.21657,  42.13987, 105.08442,  13.02938,  42.10046, 100.05762,  16.80487,  41.98570,  85.41633,  27.80154,  42.65688,  83.82508,  34.64171,  44.00382,  80.63177,  48.36845,  57.83385,  97.13950,   7.46131,  64.93275, 106.82306,  10.76719,  66.37839, 101.76565,  14.21064,  70.58903,  87.03520,  24.24018,  67.06483,  87.67619,  30.31798,  59.99253,  88.96254,  42.51481,  48.41170,  64.38658,  -4.79616,  50.15562,  53.57485,   7.67949,  52.31520,  40.18616,  23.12869,  50.81960,  24.17799,  10.21097,  49.57475,  10.85383,  -0.54089,  48.02052,   3.55910,  11.71878,  59.64034,  65.28109,  -6.03649,  60.51033,  54.19650,   6.29052,  61.58767,  40.47008,  21.55548,  61.14613,  24.57037,   8.12891,  60.78604,  11.60341,  -2.82110,  64.83746,   3.55771,   8.34944
   1.77083,  54.13950,  65.75650,  -4.20483,  53.92221,  71.72204,  -1.88845,  53.67512,  80.46109,   0.89881,  53.76628,  88.66064,   4.07136,  54.98056, 108.39613,  15.01513,  54.58114, 115.19868,  15.29739,  50.50800,  97.41077,   8.18812,  42.21568, 105.38451,  12.95798,  42.17738, 100.37750,  16.75969,  42.06580,  85.79385,  27.83272,  42.75911,  84.26333,  34.68453,  44.15044,  81.19190,  48.43464,  57.87400,  97.37486,   7.43558,  64.90081, 107.12579,  10.69717,  66.34261, 102.10239,  14.19164,  70.54206,  87.47103,  24.36982,  66.99136,  88.26501,  30.41404,  59.86588,  89.85835,  42.54349,  48.45626,  64.58653,  -4.73062,  50.17830,  53.69536,   7.67880,  52.31078,  40.20830,  23.04597,  50.83724,  24.15884,  10.17704,  49.61076,  10.80033,  -0.53422,  48.07526,   3.51927,  11.73593,  59.68582,  65.47549,  -5.96663,  60.56151,  54.30884,   6.28567,  61.64592,  40.48078,  21.45812,  61.19603,  24.53932,   8.08142,  60.82911,  11.53831,  -2.82791,  64.85305,   3.51961,   8.37194
